age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
50,4,98498,9,13,2,12,0,4,1,2,0,50,39,1
53,4,80622,9,13,2,12,5,1,0,2,0,40,39,0
34,4,184723,11,9,2,3,0,4,1,3,0,50,39,1
48,4,161246,11,9,2,14,0,2,1,3,0,40,39,0
45,4,76403,15,10,2,14,1,4,1,3432,0,40,39,0
25,4,97388,3,9,4,8,1,4,0,0,0,40,39,0
21,4,145636,5,4,4,8,1,4,0,1,1,40,39,0
63,4,126756,0,6,6,8,4,4,0,0,1,40,39,0
46,4,108300,8,11,2,14,0,4,1,0,0,40,39,1
27,4,125988,11,9,2,12,0,4,0,1,1,40,39,0
31,4,168002,11,9,0,12,1,4,1,0,1,67,39,0
29,4,143178,9,13,4,10,1,4,0,0,1,8,39,0
20,4,130636,5,4,4,3,2,4,1,0,0,40,26,0
36,4,152847,11,9,0,10,1,4,0,1,0,45,39,0
57,4,117548,15,10,0,3,1,4,1,2,0,40,39,0
50,4,130556,11,9,2,14,0,4,1,1,0,67,39,0
69,6,90996,4,4,2,14,0,4,1,0,0,40,39,0
40,6,97660,11,9,2,3,0,4,1,0,0,50,39,0
61,5,62508,8,11,2,1,0,4,1,0,1,50,39,1
63,4,139958,3,5,2,7,0,4,1,0,1,40,39,0
28,6,30385,11,9,2,5,0,4,1,2,1,55,39,0
45,4,175242,12,14,2,13,0,4,1,0,0,44,39,1
50,6,109151,15,10,2,14,0,4,1,2837,1,50,39,1
45,4,109197,15,10,0,8,4,2,0,0,0,40,39,0
42,4,152956,15,10,4,10,1,4,0,0,0,40,39,0
46,4,171911,15,10,2,10,0,4,1,0,1856,50,39,1
26,4,111096,9,13,4,10,1,2,0,0,0,40,39,0
46,4,88152,15,10,0,3,1,4,1,0,0,40,39,0
57,6,121623,5,4,2,3,0,4,1,0,0,40,39,0
17,4,96349,11,9,4,8,3,4,0,1,0,12,39,0
61,5,104235,11,9,2,12,0,4,1,0,1905,54,39,1
56,4,146511,5,4,2,10,0,4,1,0,0,40,39,0
48,4,104915,15,10,2,10,0,4,1,1,0,40,39,0
28,4,134612,8,11,4,12,1,4,1,0,0,40,39,0
32,4,214192,9,13,4,12,1,4,1,0,0,45,39,0
21,4,133898,11,9,4,12,3,4,0,0,0,14,39,0
54,6,114118,11,9,2,3,0,4,1,0,1,40,39,1
47,4,90092,15,10,0,1,1,4,0,1,0,40,39,0
21,4,36204,1,7,4,5,3,4,1,0,0,65,39,0
51,5,107471,11,9,2,12,0,4,1,0,1903,40,39,1
64,6,123794,9,13,2,4,0,4,1,0,0,40,39,0
44,4,175417,9,13,0,10,1,4,0,1,1,40,39,0
23,4,204481,15,10,4,7,1,4,0,3,0,40,39,0
23,4,154537,11,9,4,1,2,4,1,2,1,40,39,0
48,4,98338,8,11,2,3,0,4,1,0,0,45,39,1
51,6,135390,11,9,2,4,0,4,1,0,0,40,39,0
46,0,111000,9,13,0,10,1,4,0,0,1,40,39,0
19,4,132613,4,9,4,14,2,4,1,2,0,40,26,0
32,4,175580,15,10,0,3,1,4,1,2,0,40,39,0
61,4,141622,1,7,2,4,5,4,0,0,0,40,39,1
18,0,101258,11,9,4,0,3,4,1,0,0,16,39,0
52,4,183729,11,9,2,7,0,4,1,5,0,40,39,1
19,4,70797,11,9,4,12,3,4,0,4,0,40,39,0
71,4,145296,5,4,2,3,0,4,1,2,0,40,39,0
65,4,100222,5,4,2,7,0,4,0,0,0,40,39,0
43,4,195056,9,13,2,10,5,4,0,0,1,40,39,1
48,4,134664,11,9,2,12,0,4,1,0,0,40,39,1
54,5,109709,9,13,2,3,0,4,1,0,1,40,39,1
21,4,92694,6,4,4,8,3,4,1,3,0,40,39,0
23,4,65016,15,14,4,10,1,4,0,0,0,40,39,0
44,0,164199,11,9,2,10,0,4,1,0,1,50,39,1
25,4,157043,11,9,4,12,3,4,0,0,1,40,39,0
54,4,84943,15,10,0,10,1,4,1,0,0,40,39,0
62,4,93278,15,10,6,8,5,4,0,0,0,40,39,0
22,4,122510,9,13,4,10,1,4,0,1,0,40,39,0
18,4,192004,12,14,4,12,3,4,0,3,0,9,39,0
22,4,119459,5,9,4,8,2,2,1,0,0,40,39,0
50,2,162777,15,10,2,5,0,4,1,0,0,40,39,1
58,4,127301,15,10,2,10,0,4,1,0,0,40,39,1
48,0,118636,15,10,4,9,1,4,0,4,0,40,39,0
53,0,100058,1,4,6,4,4,4,0,0,0,40,39,0
45,4,122307,11,9,2,1,0,4,0,3025,0,40,39,0
59,4,112740,5,4,5,10,4,4,0,2,0,40,39,0
28,4,105855,15,10,4,8,4,4,0,2,0,40,39,0
35,4,192197,11,9,2,1,4,4,0,0,0,40,39,0
28,4,185043,9,13,4,10,1,4,1,0,0,50,39,0
46,4,141186,9,13,2,12,0,4,1,0,0,40,39,1
19,4,66635,1,6,4,6,3,4,0,0,0,40,39,0
37,4,131050,11,9,4,10,1,4,0,0,0,59,39,0
34,4,118975,11,9,2,13,0,4,1,0,1,57,39,0
65,4,136182,11,9,6,10,1,2,0,1,0,40,39,0
53,4,82455,15,10,2,10,0,4,1,0,0,40,39,0
62,6,83999,15,10,2,5,0,4,1,3103,0,40,39,0
21,4,104678,9,13,4,1,3,4,1,1,0,40,39,0
47,4,197552,11,9,4,1,4,4,0,0,0,40,39,0
59,4,77902,3,6,2,8,2,1,0,0,0,10,31,0
53,6,101406,12,14,2,12,0,1,1,1,0,40,36,1
68,4,115149,11,4,5,8,4,1,0,0,0,40,35,0
19,4,162133,7,12,4,13,3,4,0,2,0,40,39,0
51,4,70334,7,12,0,10,4,4,0,0,0,40,39,0
20,4,94245,5,4,4,8,2,4,0,0,0,40,39,0
47,4,86003,11,9,2,12,1,4,0,0,0,40,39,0
22,4,84453,8,11,4,14,3,4,1,1,0,40,39,0
33,4,120823,11,9,0,5,1,4,1,3126,0,40,39,0
62,4,74216,12,14,2,10,0,1,1,7,0,10,39,0
27,4,109189,11,9,4,12,1,4,1,0,1,40,39,0
22,0,116053,15,10,4,10,3,4,0,1,0,12,39,0
26,4,96855,9,13,4,10,1,1,1,3,0,40,39,0
25,4,159644,11,9,4,12,1,4,0,0,0,40,39,0
26,4,141447,9,13,4,12,3,4,1,0,1,40,39,0
32,4,233355,9,13,4,10,1,4,1,2,1,50,39,1
46,4,129192,15,10,3,12,1,1,1,0,0,40,39,0
21,4,134439,4,4,4,8,2,4,0,0,0,9,39,0
39,4,219230,11,9,0,10,1,4,0,0,0,40,39,0
45,4,119033,12,14,2,10,5,4,0,0,0,50,39,1
53,4,104355,8,11,0,14,1,4,1,1,0,40,39,0
31,4,171702,15,10,2,3,0,4,1,0,1,45,39,0
54,2,119152,12,14,2,10,5,1,0,2,0,40,34,0
21,4,86944,1,7,4,8,1,4,0,1,0,40,39,0
21,4,81216,1,7,4,14,3,4,1,2,0,40,39,0
63,4,108523,9,13,2,12,0,4,1,0,0,40,39,1
43,4,169933,9,13,2,10,0,4,0,1,0,40,39,0
39,4,99190,9,13,4,12,1,4,1,0,0,50,39,1
65,6,64065,9,13,2,5,0,1,1,0,0,40,39,1
53,4,106742,15,10,0,10,4,4,0,2,1,40,39,0
47,6,144454,7,12,0,10,1,1,1,0,0,40,39,0
39,2,121136,8,12,2,1,5,4,0,0,1,40,39,1
41,6,113367,11,9,0,3,1,1,1,1,0,40,39,0
48,4,105358,9,13,2,12,0,4,1,0,0,40,39,0
39,4,98994,11,9,0,3,1,4,1,1,0,40,39,0
63,4,110082,13,10,6,8,4,1,0,0,0,12,39,0
31,4,182041,11,9,2,7,0,4,0,0,1,40,39,0
45,4,90628,11,9,5,10,4,4,0,4,0,40,39,0
18,4,94654,11,9,4,10,3,4,0,1,0,13,39,0
26,4,155863,3,7,4,8,1,4,0,4,0,35,26,0
57,6,178489,12,14,2,13,0,1,1,0,1,40,39,1
57,4,105692,11,9,2,4,5,4,0,1,0,40,39,0
31,4,201101,11,9,0,14,3,4,1,0,1,40,39,0
25,4,115486,15,10,4,11,1,2,0,0,0,40,39,0
32,4,181198,11,9,2,10,0,4,1,0,0,50,39,1
33,4,98530,15,10,0,13,5,4,0,3,1,40,39,0
26,4,146369,11,9,0,1,4,2,1,114,0,40,39,0
28,4,175683,9,13,4,1,3,4,1,1,1,45,39,0
57,4,110129,11,9,6,1,4,4,0,0,1,13,39,0
50,4,114330,8,9,5,10,4,2,1,0,0,40,39,0
44,4,73645,11,9,2,12,0,4,1,2,0,40,39,1
72,5,107655,9,13,2,12,0,4,1,3,0,14,39,1
53,4,160167,8,7,2,14,0,4,1,3,0,40,39,1
46,4,182672,11,9,0,1,4,4,0,0,0,40,39,0
50,4,199845,12,14,2,10,0,4,1,7195,1,40,39,1
47,4,157869,8,11,5,3,1,2,1,2,0,40,39,0
31,4,90945,11,9,5,8,1,4,0,0,0,40,39,0
51,4,174833,8,11,0,10,1,4,0,3,1,40,39,0
44,4,173300,12,14,0,1,1,4,0,0,1,50,39,0
28,4,110877,9,13,2,2,0,4,1,0,0,40,39,0
33,4,138405,11,9,0,7,1,4,1,1,0,40,39,0
68,4,106790,15,10,2,8,0,4,1,2,0,40,39,0
22,4,121375,15,10,4,1,4,4,0,0,2,40,39,0
62,5,117919,9,13,2,10,0,4,1,7121,1,40,39,1
25,4,178466,15,10,4,8,1,4,0,0,0,40,39,0
18,4,177311,11,9,4,8,3,4,0,0,0,40,39,0
52,4,115544,12,12,2,10,0,4,1,1,0,40,39,1
57,0,137660,11,9,2,10,0,4,1,0,0,40,39,0
20,4,88315,1,7,4,8,3,4,0,0,0,12,39,0
26,4,117342,15,10,4,10,1,4,0,0,0,40,39,0
25,4,128986,11,9,4,10,4,4,0,0,1,40,39,0
44,4,97941,8,11,2,10,0,4,1,0,0,40,39,1
42,4,175799,11,9,0,12,4,4,0,2,0,40,39,0
60,4,133629,8,11,2,10,0,4,1,1,1,40,39,0
63,4,102357,5,4,2,3,0,4,1,0,0,40,39,0
70,5,129063,15,10,2,3,0,4,1,0,0,40,39,1
48,4,72149,9,13,0,10,1,4,0,0,0,40,39,0
28,4,107334,15,10,0,8,4,4,0,0,0,40,39,0
22,4,171278,11,9,4,7,3,4,0,1,0,40,39,0
18,4,195686,11,9,4,8,3,4,0,0,0,12,39,0
40,4,94843,8,11,0,3,1,4,1,1,1,40,39,0
70,4,102258,9,13,2,10,0,4,1,7595,0,40,39,1
33,4,45285,8,11,2,13,0,4,1,0,0,30,39,0
60,4,107965,4,7,2,1,0,4,1,0,0,40,39,0
55,4,80250,5,5,2,8,0,4,1,0,0,40,39,0
61,6,165460,11,9,2,12,0,4,1,0,0,40,39,1
41,4,183098,11,9,0,1,1,4,1,0,0,44,39,0
53,0,128510,9,13,0,10,1,4,0,0,0,45,39,1
27,0,125013,15,14,4,0,1,4,0,3,1,40,39,0
22,4,99985,3,6,4,1,3,4,0,0,1,8,39,0
26,4,120389,11,9,4,6,1,4,1,3,0,40,39,0
65,4,78960,0,4,2,7,5,4,0,0,0,40,39,0
36,4,181202,11,9,2,12,0,4,1,0,0,50,39,0
46,4,115522,9,13,2,10,0,4,1,0,1,50,39,1
22,0,183441,15,10,4,0,1,4,0,0,0,40,39,0
61,4,140326,9,13,6,10,1,4,0,3,0,40,39,0
18,4,108227,7,12,4,12,3,4,0,1,1,11,39,0
54,4,129762,5,9,2,3,0,4,1,0,1,40,39,1
42,4,189135,11,9,2,3,0,4,1,2,1,50,39,1
63,4,166856,11,14,6,8,1,4,0,4,0,12,39,0
43,4,162762,15,10,2,13,5,4,0,2,3,40,39,0
58,4,163452,3,9,2,8,0,4,1,0,0,40,27,0
17,0,131063,15,10,4,9,3,4,0,0,0,10,39,0
58,4,80672,11,9,5,1,1,4,0,0,0,40,39,0
65,4,99710,15,10,2,12,0,4,1,0,0,40,39,0
21,4,149885,9,13,4,1,3,4,0,0,0,40,39,0
22,4,120815,3,3,4,8,2,1,0,0,0,40,26,0
37,4,161611,11,9,0,10,1,4,1,0,0,40,39,0
32,4,116921,15,10,4,12,1,4,1,0,0,40,39,0
31,4,48495,11,9,4,14,1,4,1,0,0,50,39,0
61,4,162167,11,9,2,14,0,4,1,0,1,40,39,0
28,4,138251,15,14,4,8,1,4,0,0,0,40,39,0
25,0,85356,9,13,4,10,1,4,0,0,0,40,39,0
21,4,216108,11,9,4,8,3,4,0,1,0,10,39,0
41,4,118256,7,12,0,10,1,4,0,0,0,40,39,0
63,5,103670,15,10,2,14,0,4,1,0,0,40,39,1
72,0,171281,11,9,2,4,0,4,1,0,0,13,39,1
26,4,121198,15,10,4,10,3,4,1,1,0,40,39,0
56,4,135839,9,13,6,8,1,1,0,0,1,40,36,0
61,6,89144,12,14,2,12,0,4,1,0,0,40,39,1
17,4,101420,15,10,4,10,3,4,1,0,0,14,39,0
26,4,148703,11,9,4,8,1,2,0,0,0,40,39,0
56,4,123347,11,9,2,3,0,4,1,0,0,40,39,0
18,4,211795,15,10,4,6,3,4,1,0,0,20,39,0
18,4,192689,15,10,4,12,3,4,1,0,0,12,39,0
21,4,151253,4,3,4,1,1,4,0,0,0,11,39,0
54,4,126243,15,10,2,8,0,4,1,0,0,40,39,0
60,4,114832,11,9,0,3,1,4,1,0,0,40,39,0
26,4,101958,15,10,4,7,1,4,1,3,0,40,39,0
57,4,121228,9,13,0,4,4,4,0,1,1,40,39,0
51,4,77784,8,9,2,1,0,4,1,0,0,40,39,0
19,4,131278,1,7,4,10,3,4,1,1,1,40,39,0
48,4,114324,0,7,2,4,0,4,1,0,0,40,39,0
25,4,131830,0,6,4,10,1,4,0,0,0,40,39,0
30,4,144218,1,7,2,3,0,4,1,0,1,40,39,0
47,2,83301,12,14,2,13,5,1,0,3,0,40,39,1
39,4,125413,11,9,4,10,1,4,1,0,0,40,39,0
57,4,90280,11,9,2,7,5,4,0,3,0,40,39,0
38,6,148307,8,11,0,14,1,4,1,0,0,50,39,0
46,4,101976,15,10,0,10,4,4,0,7,0,40,39,1
17,4,205051,9,13,4,1,3,4,0,0,1,40,39,0
46,4,144642,15,10,2,3,0,4,1,0,0,50,39,0
30,4,115140,9,13,4,1,1,4,1,1,1,40,39,0
62,5,92473,5,4,2,10,0,4,1,0,0,40,39,1
69,4,111884,11,14,2,10,0,4,1,0,1,40,39,1
27,4,128216,9,13,2,3,0,4,1,0,0,40,39,1
64,4,149689,6,4,0,1,1,4,1,0,0,40,39,0
41,4,173070,12,14,0,1,1,4,0,0,0,40,39,0
56,1,73533,15,10,4,1,4,1,0,0,0,40,39,0
52,4,66924,1,6,2,1,0,4,1,0,0,40,39,0
28,4,166441,11,9,4,10,1,4,0,0,0,40,39,1
31,4,103097,15,10,2,14,0,4,1,0,0,40,39,0
60,4,118590,11,9,2,12,0,4,1,0,0,40,39,1
50,4,169997,12,12,2,10,5,4,0,0,2,40,39,1
29,6,97678,11,9,4,10,1,4,1,0,1,40,39,0
29,4,114329,15,10,2,1,5,4,0,0,0,40,39,0
31,2,141967,12,14,4,13,1,4,0,0,0,50,39,0
62,4,92119,11,9,2,8,0,4,0,1,0,40,39,0
24,4,164103,1,4,2,14,0,4,1,2,0,40,39,0
35,4,195971,9,13,4,10,1,4,0,20,1,40,39,1
62,4,121541,5,6,2,10,0,1,1,5,0,40,39,1
20,4,94883,5,4,4,8,3,2,0,0,0,40,39,0
41,4,194226,11,9,2,12,0,4,1,3,0,40,39,1
65,5,125195,15,10,2,12,0,4,1,1,1959,40,39,1
43,4,130475,8,7,0,13,4,2,0,7,0,40,39,0
58,4,202229,11,9,2,10,0,4,1,0,1806,40,39,1
23,4,121591,8,11,4,8,3,4,1,1,1,40,39,0
64,4,155404,11,9,0,8,1,4,0,2,0,40,39,0
19,4,176695,11,9,4,1,3,4,0,2,0,15,39,0
51,4,158707,12,14,0,1,1,4,0,14616,0,45,39,1
62,4,140018,15,10,2,9,1,4,1,0,0,40,39,0
26,4,128739,15,10,4,14,1,4,1,0,0,40,39,0
41,4,154565,11,9,0,1,1,4,0,0,0,40,39,0
31,4,119398,0,6,5,3,4,2,1,1,0,40,39,0
42,0,195361,12,14,4,10,1,4,0,0,1,50,39,1
66,4,103773,5,4,2,3,0,4,1,3,0,40,39,0
47,4,145579,8,11,0,1,4,2,0,1,1,40,39,0
37,4,139384,11,9,0,10,1,4,0,0,0,40,39,0
23,4,40869,15,10,4,5,1,4,1,3,0,40,39,0
24,4,164317,1,7,4,3,1,4,0,0,0,40,39,0
30,4,118303,1,5,5,14,4,4,1,1,0,40,39,0
54,4,68634,15,10,2,14,0,4,1,0,0,40,39,1
24,4,134555,15,10,4,12,3,4,1,2,0,40,39,0
47,4,99233,8,11,2,10,0,4,1,0,0,40,39,0
42,0,145802,15,10,2,9,5,4,1,0,0,40,39,0
33,4,180077,11,9,2,1,5,4,0,3,1,40,39,0
37,4,201905,9,13,0,12,1,4,0,0,1,40,39,1
21,4,134037,11,9,4,10,4,4,0,0,1,40,39,0
30,6,154489,5,4,2,14,0,4,1,1,0,40,39,0
60,4,130111,5,7,2,3,0,4,1,1,0,40,39,1
37,4,191200,11,9,2,7,0,4,1,0,0,50,39,1
52,4,71157,15,10,2,10,0,4,1,0,1,40,39,0
21,4,66010,15,10,4,1,3,4,0,0,0,40,39,0
24,4,89167,5,4,4,10,3,1,1,0,0,40,39,0
31,4,144343,1,7,0,7,4,4,0,0,0,40,39,0
26,1,116439,11,9,4,3,3,1,1,3360,0,40,39,0
26,4,105766,1,7,0,10,4,4,0,0,1,40,39,0
63,4,151016,11,16,2,10,5,1,0,3669,0,40,39,1
46,4,182108,11,9,0,10,4,2,0,0,1,40,39,0
54,0,123662,15,10,2,0,5,4,0,0,0,40,39,0
56,4,116212,11,9,6,10,1,4,1,1,0,40,39,0
48,4,61661,9,13,2,1,5,4,0,5,0,40,39,1
28,4,130177,11,7,4,10,4,2,0,4,0,40,39,0
27,4,173093,11,9,4,3,1,4,1,0,0,40,39,0
64,0,77130,15,10,2,10,0,4,1,2,0,40,39,1
21,4,194044,15,10,4,1,3,4,1,1,2,40,39,0
58,4,178552,11,9,2,1,0,4,1,1,0,40,39,1
39,4,109973,11,9,2,10,5,2,0,1,0,40,39,1
40,4,193403,9,13,0,3,1,4,1,0,0,40,39,1
26,4,160351,1,7,2,14,3,4,1,0,0,40,39,0
34,0,153645,9,13,4,10,1,4,0,2,0,40,39,0
40,4,151605,15,12,0,10,4,4,0,5,0,40,39,0
20,4,179045,15,10,4,12,3,4,0,2,0,40,39,0
32,4,113123,9,13,4,1,1,4,1,0,0,40,39,0
22,4,152897,15,10,4,8,1,4,1,0,1,9,39,0
24,4,180100,11,9,4,8,1,4,1,2,0,40,39,0
47,4,142346,9,13,0,10,1,4,1,0,0,50,39,1
40,4,157499,9,13,2,12,0,4,1,3,1,50,39,0
58,4,72378,5,4,2,8,0,4,1,0,1,40,39,0
40,5,119071,11,9,2,3,0,4,1,2,1826,50,39,1
61,4,100747,11,9,5,10,4,2,0,1,0,40,39,0
55,4,94170,15,10,0,10,1,4,1,0,0,40,39,0
29,4,113283,9,13,4,8,1,1,1,3,0,40,39,0
39,4,190173,12,14,2,13,5,4,0,3,0,40,39,1
32,4,133096,15,10,0,7,4,4,0,0,0,40,39,0
51,4,131758,5,4,4,8,1,2,1,0,1,40,39,0
28,4,181316,9,13,4,13,1,4,0,0,0,40,39,0
27,4,202373,15,10,4,1,4,4,0,1,0,40,39,0
48,4,140389,15,10,0,13,4,2,0,2,0,40,39,1
74,0,147175,5,4,2,9,5,4,0,2712,0,40,39,0
51,4,114269,15,10,2,12,0,4,1,26,0,40,39,1
21,4,203510,1,7,4,1,3,4,1,0,0,40,39,0
28,4,158810,15,10,2,12,0,4,1,4,0,40,39,0
47,6,94275,15,10,0,14,1,4,1,0,0,40,39,0
65,5,107384,15,10,2,12,0,1,1,0,0,40,39,1
18,4,111970,15,10,4,12,3,1,0,0,0,13,37,0
43,4,95298,9,13,0,10,1,4,1,1,1,40,39,1
27,4,120384,15,10,5,10,1,4,1,3,0,40,39,0
29,4,185573,9,13,0,7,1,4,1,3,0,40,39,0
68,6,99378,12,14,2,10,0,1,1,6999,0,10,39,1
66,4,76408,15,10,2,10,0,4,1,4,0,40,39,1
67,6,109232,11,9,2,3,0,1,1,0,0,40,39,0
64,4,122134,5,4,6,10,1,4,1,2,0,40,39,0
23,4,83785,4,10,4,8,1,4,1,4,0,40,39,0
54,4,131060,11,9,0,13,1,4,0,59,0,40,39,1
68,4,162725,15,10,6,1,1,4,0,3,1,12,39,0
30,4,185816,11,9,4,3,1,4,1,2,0,40,39,0
35,4,194562,11,9,0,7,3,4,1,0,0,44,39,0
26,4,116438,11,9,2,14,0,4,1,0,1,40,39,0
49,6,120493,9,13,2,12,1,1,1,1,0,40,39,0
27,4,95219,15,10,4,14,1,4,1,0,0,40,39,0
27,4,85653,8,7,4,1,4,2,0,3,1,40,39,0
65,5,94381,14,15,2,10,0,4,1,0,1,11,39,1
50,4,133728,8,11,2,1,0,4,1,0,0,40,39,1
60,4,113109,8,11,2,10,0,4,1,3,0,40,39,0
27,4,104565,11,9,5,8,4,4,0,0,1,40,39,0
37,4,136542,11,9,5,10,1,4,1,0,1,40,39,0
28,4,67141,11,9,4,10,4,4,0,1,1,40,39,0
42,4,107563,9,13,0,4,1,4,0,0,0,40,39,0
58,4,143584,3,5,2,4,0,4,1,3,1,40,26,0
31,4,135571,11,9,4,10,1,2,1,0,0,40,39,0
30,4,200390,15,10,0,1,1,4,0,3,1,40,39,0
49,4,147628,11,9,0,10,1,4,0,0,0,40,39,0
27,4,199911,9,13,4,10,1,4,0,1,0,40,39,0
62,2,131320,12,14,0,10,1,4,0,3,0,40,39,0
36,4,119789,11,9,2,12,0,4,1,0,0,50,39,0
46,6,72803,8,11,0,3,1,4,1,0,0,40,39,0
50,4,102050,9,13,2,13,1,4,1,0,0,40,39,1
22,4,66842,11,9,4,10,3,4,1,2,0,40,39,0
40,4,87249,11,9,0,1,1,4,1,0,0,40,39,0
41,4,107777,15,10,0,1,1,4,0,0,0,40,39,0
34,4,118257,9,13,4,10,1,4,1,2,0,50,39,1
61,4,104003,11,9,2,7,0,4,1,1,1,40,39,1
34,4,96563,15,10,4,10,1,4,1,2,1,50,39,0
62,2,129080,9,13,3,11,4,1,0,3,0,40,31,0
44,6,111691,9,13,4,3,1,1,1,3,0,40,1,0
53,4,84738,15,10,2,14,0,4,1,0,0,40,39,0
27,4,99110,1,7,4,1,4,2,0,0,0,40,39,0
50,6,68090,8,11,2,14,0,4,1,3655,0,59,39,1
48,4,158222,8,9,2,10,0,4,1,0,0,40,39,1
40,4,100741,9,13,2,1,0,4,1,0,0,45,39,1
36,4,119742,11,9,2,10,0,4,1,0,0,40,39,0
55,4,161343,15,10,2,3,0,4,1,0,1,40,39,0
46,4,164388,15,10,2,12,0,4,1,7596,0,40,39,1
40,4,185343,15,10,2,12,0,4,1,1,0,40,39,1
41,4,209762,12,14,0,10,1,4,0,0,0,40,39,1
58,4,99809,11,9,0,10,1,4,1,0,0,40,39,0
20,4,193882,1,7,4,8,3,4,1,3,1,9,39,0
42,4,136947,13,12,4,10,1,4,1,1,0,40,39,0
27,4,182057,15,10,4,12,1,4,0,0,1,40,39,0
40,1,160137,11,9,2,1,5,4,0,0,0,40,39,1
48,6,111503,4,6,4,14,1,4,1,0,0,40,39,0
65,4,118330,11,9,2,10,0,4,1,2,0,40,39,1
61,4,76519,11,9,2,12,0,4,1,0,0,50,39,1
45,4,99957,12,14,0,10,1,4,1,2,0,50,39,1
55,4,145902,15,10,0,8,4,4,0,1,0,40,39,0
50,4,124724,9,13,2,10,5,4,0,0,1,40,39,1
18,4,164083,11,9,4,11,3,4,1,5,0,40,39,0
23,4,168058,11,9,2,14,0,4,1,0,1,40,39,0
58,4,152105,4,3,2,14,1,4,1,2621,0,40,39,0
60,4,94669,11,9,2,14,0,4,1,0,0,40,39,0
22,4,98882,3,9,3,14,1,4,1,3,0,40,39,0
19,4,197248,15,10,4,1,3,4,0,1,0,11,39,0
37,4,128016,8,11,4,12,4,2,0,3,0,40,39,0
25,4,145665,9,13,4,12,1,4,0,1,0,40,39,0
51,4,75613,7,10,5,8,4,4,0,2,1,40,39,0
49,4,95215,5,4,0,14,1,4,1,0,1,40,39,0
24,4,147348,6,4,4,10,1,4,1,2,0,40,39,0
67,4,128012,11,9,2,3,0,4,1,0,2,40,39,1
18,4,181832,11,9,4,8,3,4,0,2,0,40,39,0
59,4,136521,11,9,2,3,0,4,1,0,0,40,39,1
24,4,98966,15,10,4,10,3,4,0,0,0,40,39,0
54,4,128411,8,10,2,12,0,4,1,0,0,40,39,1
32,4,101266,11,9,2,14,0,4,1,1,0,50,39,0
65,0,115621,11,9,2,0,5,4,1,12,0,40,39,0
53,4,85063,15,10,2,10,0,4,1,3266,0,40,39,1
22,4,95725,5,4,4,10,1,4,0,0,0,40,39,0
68,0,164445,11,9,6,10,1,4,0,2,0,40,39,0
31,4,175670,9,13,0,12,1,4,1,0,0,40,39,0
46,4,74214,9,13,2,10,0,4,1,0,1,40,39,0
18,4,143863,1,6,4,12,3,4,1,4,0,9,39,0
21,4,132995,15,10,4,6,3,4,1,0,0,17,39,0
62,6,130479,11,9,2,10,0,4,1,0,0,40,39,0
19,4,79083,11,9,4,8,1,1,0,3,2,9,39,0
50,4,111456,11,9,2,10,0,4,1,1,0,40,39,0
41,4,67725,15,10,2,4,0,4,1,0,0,40,39,1
25,4,188298,15,10,2,7,0,4,1,0,0,40,39,0
25,4,137065,9,13,4,10,1,4,0,0,0,40,39,0
63,6,113314,15,10,2,11,0,1,1,0,0,40,39,0
60,4,97319,12,15,2,10,0,4,1,5,0,40,39,1
42,4,133547,11,9,0,14,4,4,1,2,0,40,39,0
42,4,133050,9,13,2,10,5,4,0,0,1,50,39,1
20,4,96525,15,10,4,12,3,4,1,4,0,40,39,0
33,4,202360,9,13,0,10,1,4,1,1,0,40,39,0
63,6,89905,15,10,0,10,1,4,1,2,0,40,39,0
69,6,92232,11,9,2,8,5,4,0,1,0,9,39,0
39,4,129988,11,9,2,3,0,4,1,2,0,50,39,0
48,4,135210,1,7,2,1,2,4,1,1,0,40,39,0
21,4,72086,0,7,4,8,4,4,0,0,0,40,39,0
29,4,85213,14,15,4,10,1,4,1,0,1,40,39,0
32,4,183712,11,9,4,7,4,4,0,2,1,40,39,0
30,4,116305,11,9,0,14,1,4,1,3,0,40,39,0
30,4,113550,11,9,0,14,1,4,1,1,0,40,39,0
21,4,98994,3,9,4,8,1,4,0,2,1,40,39,0
19,4,86685,11,9,4,8,2,1,0,4,1,13,39,0
26,4,114119,3,3,4,3,1,4,1,1,1,40,26,0
65,4,108664,15,10,2,10,0,4,1,7382,0,40,39,1
44,4,99160,9,13,2,12,0,4,1,0,0,40,39,1
31,4,98013,1,10,2,14,0,4,1,0,0,40,39,0
54,4,184578,12,14,2,1,0,4,1,0,1,45,39,1
49,4,207314,15,10,2,10,5,4,0,0,0,40,39,1
35,6,88685,8,11,0,13,1,4,1,0,1,67,39,0
59,6,129191,8,11,2,11,0,4,1,0,0,40,39,0
31,4,147309,3,4,0,14,1,4,1,1,1,40,39,0
41,0,95634,7,15,4,10,1,4,0,0,0,50,39,1
50,0,112728,5,9,2,0,5,4,0,2,0,40,39,0
34,6,128766,11,9,0,5,0,4,1,0,0,72,39,0
63,4,73121,11,9,5,10,4,4,0,0,0,40,39,0
42,4,79734,15,10,2,10,0,4,1,1,0,40,39,1
27,4,104154,9,13,4,8,1,1,0,1,0,40,39,0
43,4,186791,15,10,2,10,0,4,1,7097,0,40,39,1
45,6,142034,11,9,2,3,0,4,1,0,0,50,39,0
43,4,88109,15,14,0,13,4,1,0,10,0,40,39,0
