age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
49,4,1,1,0,1349,1,0,0,12,8,179,2,-1,0,3,0
38,9,1,1,0,440,1,0,0,13,9,425,2,-1,0,3,1
30,1,2,1,0,-266,1,0,2,25,8,127,3,-1,0,3,0
37,0,2,1,0,83,1,0,0,27,8,353,2,198,2,0,0
48,10,1,3,0,74,0,0,0,26,8,159,4,-1,0,3,0
34,6,1,3,0,25,0,0,0,8,1,121,1,-1,0,3,0
41,4,2,1,0,-126,1,0,2,29,6,59,3,-1,0,3,0
60,4,1,2,0,4319,0,0,0,15,1,278,2,-1,0,3,0
40,0,0,1,0,-140,1,0,0,12,8,762,2,373,2,0,1
35,4,2,2,0,567,1,0,2,6,6,477,3,-1,0,3,0
53,0,1,1,0,578,0,0,0,4,1,242,1,0,0,3,0
29,9,2,1,0,-49,1,0,2,3,6,1743,3,-1,0,3,0
37,9,0,2,0,-88,0,0,0,19,1,153,1,0,0,3,0
28,9,2,2,0,-24,1,1,0,29,5,434,2,94,3,0,0
36,4,2,2,0,411,0,0,0,2,0,97,1,-1,0,3,0
24,0,2,1,0,1749,1,0,0,28,8,129,2,-1,0,3,0
43,0,2,1,0,296,0,0,0,3,3,113,2,-1,0,3,0
41,9,0,1,0,2743,1,0,0,7,8,148,6,189,2,2,0
40,5,1,1,0,433,0,0,0,15,9,785,1,0,0,3,0
59,4,0,0,0,72,1,0,2,12,8,61,1,-1,0,3,0
38,1,0,1,0,421,1,0,2,8,5,77,11,-1,0,3,0
39,4,1,2,0,149,0,0,1,4,9,50,1,-1,0,3,0
52,9,0,2,0,-105,1,0,0,19,9,148,2,159,3,0,0
60,1,1,1,0,239,1,0,0,13,1,95,3,-1,0,3,0
33,1,1,1,0,708,1,0,2,15,8,204,3,-1,0,3,0
30,0,2,1,0,604,1,0,2,12,8,166,2,-1,0,3,0
62,4,0,2,0,-35,1,0,2,15,8,54,1,-1,0,3,0
61,4,1,1,0,727,0,0,0,4,1,200,2,0,0,3,0
38,0,2,1,0,627,1,0,1,28,8,375,2,201,5,1,1
58,0,0,0,0,285,0,0,0,4,3,44,2,-1,0,3,0
40,9,2,1,0,491,1,0,0,14,6,359,2,173,0,3,1
26,9,2,2,0,3646,1,0,0,1,8,49,1,-1,3,3,0
61,4,0,2,0,128,0,0,0,4,5,245,1,-1,0,3,0
58,1,1,0,0,148,1,0,2,7,6,117,3,-1,0,3,0
32,4,1,2,0,1778,1,0,0,16,8,39,4,-1,0,3,0
23,0,2,1,0,-78,0,0,0,31,5,264,2,-1,0,3,0
56,2,0,1,0,-1394,1,1,0,14,8,25,3,349,5,0,0
33,4,0,2,0,-48,1,1,2,8,8,92,2,-1,0,3,0
61,4,1,2,0,248,0,0,0,18,1,34,1,0,0,3,0
56,10,1,1,0,-96,0,0,0,27,3,128,1,-1,0,3,0
28,9,0,1,1,98,0,1,0,19,6,66,3,-1,0,3,0
30,6,2,2,0,2325,1,0,1,21,9,116,3,-1,0,3,0
61,0,0,1,0,288,0,0,0,12,1,188,2,-1,0,3,0
58,4,1,2,0,47,0,0,2,20,6,53,1,-1,0,3,0
59,9,1,1,0,-456,1,0,0,26,1,37,3,-1,0,3,0
35,9,1,1,0,676,1,0,0,4,5,350,2,-1,0,3,0
41,4,2,2,0,156,0,0,0,4,11,1038,2,0,0,0,1
45,9,0,1,0,1622,1,1,2,7,5,8,2,-1,0,3,0
47,10,1,3,0,-108,0,0,2,6,6,114,1,-1,0,3,0
51,4,0,2,0,537,0,0,0,28,1,153,2,0,0,3,0
43,1,2,3,0,5226,1,0,0,5,0,209,2,-1,0,3,0
38,9,2,1,0,-128,1,0,2,28,8,97,11,-1,0,3,0
23,1,2,0,0,592,1,0,2,8,8,217,2,-1,0,3,0
48,9,1,1,0,74,1,0,2,13,8,442,2,-1,0,3,0
59,9,0,2,0,279,1,0,0,5,5,69,5,-1,0,3,0
48,9,1,0,0,221,1,0,0,19,1,106,5,0,0,3,0
34,9,1,1,0,8982,1,0,0,13,8,160,2,349,2,0,0
29,1,2,0,0,-47,1,0,0,7,8,83,1,369,2,0,0
62,5,0,3,0,22,0,0,0,18,5,443,1,-1,0,3,0
48,4,2,3,0,-105,0,0,2,7,6,167,1,-1,0,3,0
52,7,0,0,0,39,1,0,0,21,9,56,3,-1,0,3,0
58,6,1,2,0,2180,1,0,0,6,1,326,6,-1,3,2,1
38,9,2,1,0,416,0,0,0,1,3,96,1,-1,0,3,0
43,1,0,3,1,-349,1,0,2,6,8,173,3,-1,0,3,0
40,9,2,1,0,729,1,0,2,6,6,290,1,-1,0,3,0
34,9,0,1,0,344,1,0,2,15,8,118,2,-1,0,3,0
32,1,2,3,0,-749,1,0,2,5,8,308,2,-1,0,3,0
38,7,1,1,0,-22,1,1,0,19,5,558,1,-1,0,3,0
54,4,1,0,0,-48,1,1,2,26,5,60,2,-1,0,3,0
33,9,2,1,0,47,1,1,0,20,1,439,2,-1,0,3,0
36,7,1,1,0,3489,1,0,2,20,8,23,1,-1,0,3,0
56,7,1,1,0,4,0,0,0,6,3,81,7,-1,0,3,0
32,9,1,1,0,4864,0,0,0,5,10,279,3,186,5,2,1
36,9,2,1,0,771,1,0,2,21,8,116,2,-1,0,3,0
32,1,0,1,1,-297,1,0,2,28,8,451,2,-1,0,3,0
34,10,1,1,0,1603,0,0,0,3,5,878,2,-1,0,3,0
59,7,1,1,0,809,1,1,0,1,3,308,1,-1,0,3,0
45,0,0,1,0,-290,1,0,2,21,0,108,1,-1,0,3,1
36,4,1,2,0,3376,1,0,0,18,0,84,3,166,3,2,0
59,9,1,1,0,1052,1,0,0,16,8,348,2,170,5,2,0
24,8,2,1,0,-272,1,0,0,30,5,253,2,-1,5,0,0
27,7,0,0,0,158,0,0,0,26,8,121,1,96,3,1,0
44,9,1,2,0,-14,0,0,0,1,5,2059,2,-1,0,3,1
38,4,1,1,0,8999,0,0,0,6,1,78,10,-1,0,3,0
23,7,2,1,0,2576,0,0,0,16,0,320,1,185,2,0,1
67,5,0,1,0,-208,0,0,1,7,8,167,1,-1,0,3,0
32,9,1,1,0,8929,0,0,0,19,9,385,4,189,3,2,1
59,7,1,1,0,329,1,0,2,6,8,202,3,-1,0,3,0
38,10,2,1,0,127,0,0,0,30,5,91,1,-1,0,3,0
61,9,1,0,0,645,0,0,0,6,1,313,6,0,0,3,1
21,7,2,1,0,127,1,0,0,27,8,157,2,-1,0,3,1
48,9,1,2,0,17,0,0,0,20,9,67,1,-1,0,3,0
57,9,1,1,0,171,1,0,0,21,1,50,8,-1,0,3,0
63,4,1,2,0,938,0,1,0,30,5,425,1,-1,0,3,0
49,0,0,1,0,42,0,0,0,15,6,217,2,-1,0,3,0
42,9,1,2,0,197,1,0,0,15,8,160,4,-1,0,3,0
51,1,1,1,0,2365,1,0,0,6,5,34,6,-1,0,3,0
45,9,0,1,0,8887,1,0,0,2,8,120,3,-1,0,3,0
53,9,1,1,0,15478,0,0,2,6,6,84,1,0,0,3,0
63,5,1,3,0,74,0,0,0,19,1,256,1,-1,0,3,0
35,2,1,2,0,20,1,1,0,31,5,80,8,-1,0,3,0
47,4,1,2,0,9297,0,0,0,29,1,553,11,-1,0,3,0
42,4,1,2,0,190,1,0,2,14,8,376,3,-1,0,3,0
46,0,2,0,0,-28,1,0,1,5,10,262,1,0,0,3,0
52,9,2,2,0,1826,0,0,0,2,9,155,2,160,2,0,0
22,9,2,2,0,-77,0,0,0,14,8,392,2,359,2,0,0
35,4,1,2,0,-34,1,0,1,9,5,368,1,-1,0,3,0
38,9,2,1,0,-80,0,1,1,17,9,159,1,28,0,2,0
46,9,0,1,0,1103,0,0,0,2,1,75,7,0,0,3,0
46,9,1,1,0,998,0,0,0,6,1,25,5,-1,0,3,0
45,1,1,0,0,5,1,0,0,7,5,304,1,-1,0,3,0
32,0,2,2,0,28,1,1,0,8,9,497,3,339,1,0,0
28,8,2,1,0,398,0,0,0,30,5,204,2,-1,0,3,0
59,0,0,1,0,1460,0,0,0,16,1,143,2,107,0,0,1
30,1,1,2,0,3455,1,0,0,7,0,717,2,185,3,2,1
56,7,2,1,0,250,1,0,0,6,1,145,2,-1,0,0,0
42,0,1,1,0,230,0,0,2,26,8,399,6,362,0,2,0
46,4,1,2,0,421,1,0,0,5,0,867,1,-1,0,3,1
25,8,2,1,0,40,0,0,0,26,8,462,2,0,0,3,1
28,9,1,1,0,414,0,0,0,17,1,211,1,186,0,2,0
23,8,2,1,0,695,1,0,0,31,4,83,1,251,1,1,0
27,0,2,1,0,-26,1,1,0,7,3,143,2,-1,0,3,0
31,0,2,3,0,4139,1,0,0,8,0,110,2,181,1,2,0
60,5,0,0,0,2,0,0,2,4,6,89,1,0,0,3,0
25,9,2,2,0,-137,0,0,0,31,9,72,2,0,0,3,0
32,1,1,3,0,56,1,0,2,20,8,597,1,-1,0,3,0
62,5,1,1,0,-37,0,1,0,5,3,166,1,-1,0,3,0
38,0,2,1,0,2936,0,0,0,30,4,499,2,172,2,2,1
37,1,1,0,0,-75,1,0,2,6,8,532,4,-1,0,3,0
36,2,1,2,0,-25,0,1,0,18,0,74,1,0,0,3,0
44,7,2,1,0,6575,1,0,2,4,6,88,3,-1,0,3,0
58,4,1,2,0,-110,0,0,0,18,5,54,5,-1,0,3,0
25,9,2,1,0,953,1,1,1,5,8,364,2,-1,0,3,0
58,4,0,2,0,198,0,0,2,20,8,154,1,-1,0,3,0
86,7,1,0,0,4542,0,0,1,7,9,654,1,-1,0,3,0
28,0,2,1,0,124,0,0,0,3,5,121,2,0,0,3,0
55,4,1,0,0,683,0,0,0,6,1,104,7,-1,0,3,0
29,1,1,1,0,393,1,0,2,10,8,345,2,358,2,3,0
32,9,2,2,0,786,1,0,1,10,8,117,2,349,3,0,0
31,1,2,1,0,552,1,0,0,15,8,325,2,-1,0,3,0
36,9,0,2,0,768,0,0,2,3,6,76,3,-1,0,3,0
40,0,1,1,0,721,0,0,0,5,0,150,2,289,9,1,1
59,4,1,0,0,108,0,0,0,15,1,205,1,0,0,3,0
36,9,0,1,1,-110,1,0,2,4,6,68,3,-1,0,3,0
31,0,2,1,0,74,1,0,2,21,6,94,3,-1,0,3,0
39,1,2,1,0,-384,1,0,0,14,8,161,2,176,2,2,0
39,0,2,1,0,226,1,0,1,19,5,123,7,-1,0,3,0
37,4,2,2,0,34,1,0,0,9,8,51,1,352,4,0,0
59,5,1,0,0,4007,0,0,1,16,1,109,5,-1,0,3,0
46,2,1,2,0,-122,1,1,0,7,5,516,2,287,0,0,0
59,4,1,2,0,163,1,1,0,30,8,409,2,342,2,0,0
40,7,1,1,1,-742,1,1,0,20,5,291,2,-1,0,3,0
30,7,0,1,0,89,1,0,2,21,8,393,1,-1,0,3,0
24,1,2,0,0,-39,1,0,1,8,8,203,3,-1,0,3,0
38,7,0,1,0,-230,1,0,0,7,8,303,1,179,1,0,0
36,5,0,0,0,243,1,1,2,2,6,62,4,-1,0,3,0
47,6,0,1,0,8343,0,0,2,17,9,164,1,0,0,3,0
53,2,1,2,0,11,0,0,0,7,4,103,2,280,1,0,0
43,0,0,1,0,-40,0,0,0,31,1,118,8,-1,0,3,0
38,9,0,1,0,-49,1,0,2,4,6,106,3,-1,0,3,0
32,6,1,1,0,551,1,0,2,27,8,227,1,-1,0,3,0
48,9,0,1,0,158,1,0,2,6,6,96,3,-1,0,3,0
59,4,0,2,0,1,0,0,2,21,6,86,1,-1,0,3,0
59,4,1,2,0,1733,0,0,0,3,1,172,2,290,1,0,1
39,1,1,3,0,-40,1,0,0,14,8,189,1,-1,0,3,0
32,1,1,1,0,7581,1,0,1,7,0,380,3,-1,0,3,0
45,7,1,0,0,111,1,0,1,9,1,719,4,-1,0,3,0
44,9,1,1,0,722,1,0,0,20,9,500,3,-1,0,3,0
62,5,1,0,0,4681,0,0,0,7,5,153,3,0,0,3,0
32,9,1,1,0,1320,1,0,2,15,8,132,2,-1,0,3,0
92,5,1,0,0,12,0,0,0,6,9,73,1,0,0,3,0
48,2,1,1,0,48,0,0,0,20,9,160,3,-1,0,3,1
37,4,1,2,0,5536,1,0,0,10,5,216,1,-1,0,3,0
33,9,2,1,0,63,1,0,0,27,8,196,2,267,3,2,0
18,8,2,1,0,-29,0,0,0,2,11,424,2,106,2,2,1
56,1,1,0,0,9,1,0,2,16,6,90,3,-1,0,3,0
47,9,1,0,0,-16,1,0,0,12,0,137,3,174,3,0,0
44,9,1,1,0,2180,0,0,0,12,5,246,3,-1,0,3,0
46,0,1,1,0,-1443,0,0,0,14,1,1049,2,0,0,3,0
45,7,1,1,0,-193,1,0,0,24,5,187,2,-1,0,3,1
33,6,0,2,0,47,0,0,2,22,9,328,5,-1,0,3,0
31,9,1,1,0,833,1,0,0,9,0,398,3,172,1,2,1
41,0,1,1,1,-331,1,1,0,19,5,372,1,-1,0,3,0
39,7,1,1,0,3541,0,0,0,17,6,486,1,-1,0,3,1
37,7,1,0,1,-483,1,0,2,15,8,211,2,-1,0,3,0
25,9,2,2,0,1045,1,0,0,29,8,425,2,-1,0,3,1
30,6,1,1,0,-21,1,0,0,8,5,775,1,-1,0,3,1
28,0,0,1,0,147,1,0,0,13,5,125,2,279,1,1,1
25,1,1,1,0,264,1,0,0,19,0,261,1,-1,0,3,0
32,1,1,0,0,391,1,0,0,30,0,731,2,-1,0,3,0
45,1,2,1,0,73,1,0,2,13,8,154,3,-1,0,3,0
56,7,1,1,0,2795,1,0,0,22,5,287,3,-1,0,3,0
26,4,1,1,0,1430,0,0,0,9,0,152,3,-1,0,3,0
71,5,1,1,0,615,0,0,0,5,1,229,1,-1,0,3,0
23,8,2,1,0,-128,0,0,0,3,0,442,1,183,2,0,0
27,7,2,1,0,-606,1,1,0,30,3,620,2,-1,0,3,0
62,1,1,0,0,406,0,0,0,2,3,156,1,0,0,3,0
53,4,1,2,0,3484,0,0,1,12,0,439,1,-1,0,3,1
29,9,2,1,0,-46,0,0,0,7,5,701,8,-1,0,3,0
33,1,2,0,0,111,1,0,0,29,8,102,1,-1,0,3,0
62,4,1,1,0,-43,0,0,0,13,1,183,7,0,0,3,0
31,6,2,1,0,3670,1,0,0,25,4,168,3,181,6,1,0
62,4,1,2,0,1137,0,0,0,13,8,160,2,98,9,2,1
41,1,1,1,0,538,1,0,0,21,0,153,1,-1,0,3,0
23,0,0,2,1,-1550,0,1,0,2,5,158,2,-1,0,3,0
48,6,1,2,0,122,0,0,0,24,1,115,3,-1,0,3,0
38,6,2,2,0,-1286,1,0,2,17,8,417,1,352,1,3,0
44,1,1,0,0,-381,1,0,0,10,8,687,3,-1,0,3,0
38,1,0,0,1,-406,0,0,2,6,8,534,1,-1,0,3,0
41,0,0,1,0,57,1,0,2,23,0,47,1,-1,0,3,0
36,10,1,0,0,431,1,0,0,13,0,68,2,173,1,0,0
24,6,1,2,0,64,0,0,2,7,8,1092,1,-1,0,3,0
54,1,1,1,0,138,1,1,0,7,5,209,8,-1,0,3,0
40,4,2,2,0,-39,0,0,0,7,1,45,3,-1,0,3,0
36,0,1,1,0,196,1,0,2,16,8,238,2,-1,0,3,0
35,9,1,2,0,23,1,0,0,19,9,620,3,-1,0,3,0
42,6,1,2,1,8177,0,0,2,20,6,111,1,-1,0,3,0
58,1,1,1,0,824,1,1,2,12,8,841,3,-1,0,3,0
53,9,0,1,0,4623,0,0,0,4,6,325,2,24,0,3,1
33,4,2,2,0,1793,0,0,0,26,1,107,2,105,6,2,1
39,0,0,1,0,-11,1,0,2,6,6,249,1,-1,0,3,0
39,7,1,1,0,3290,1,0,0,16,11,169,3,-1,0,3,1
45,4,1,2,0,185,1,0,0,22,5,139,3,0,0,3,0
35,1,1,0,0,143,1,0,0,18,0,277,2,-1,0,3,0
43,1,1,1,0,81,0,0,2,4,8,168,1,0,0,3,0
27,1,1,1,0,89,0,0,0,7,5,463,2,-1,0,3,0
52,9,1,2,0,3383,0,0,0,6,8,126,2,105,3,0,0
44,7,1,1,0,2625,1,0,0,30,8,98,2,-1,0,3,0
32,4,2,2,0,-97,1,0,2,12,8,85,1,344,1,0,0
28,2,2,1,0,-17,1,0,1,7,0,113,11,-1,0,0,0
58,4,1,2,0,-130,0,0,0,28,5,225,1,-1,0,3,0
44,4,0,2,0,117,0,0,0,28,4,84,6,-1,0,3,0
43,0,2,1,0,3326,0,0,1,2,6,63,2,-1,0,3,0
44,4,0,2,0,-18,1,0,2,11,8,228,1,-1,0,3,0
32,7,2,1,0,26,1,0,0,7,1,216,8,-1,0,3,0
29,1,2,1,0,57,1,0,0,7,0,251,3,170,1,1,0
18,9,2,1,0,-358,1,0,0,16,0,385,2,-1,0,3,0
44,9,0,1,0,-3,1,0,2,26,6,195,1,-1,0,3,0
48,7,0,1,0,-122,0,0,2,2,6,82,1,0,0,3,0
62,9,0,1,0,202,1,0,0,11,8,127,1,-1,2,3,0
29,7,1,1,0,-248,1,1,0,16,9,561,7,-1,0,3,0
40,7,1,1,0,271,1,1,0,6,5,734,3,-1,0,3,0
29,4,1,2,1,44,1,0,1,1,5,499,11,0,0,3,0
29,9,1,1,0,-194,1,1,1,10,8,656,1,-1,0,3,1
46,1,1,3,0,20,0,0,2,8,8,443,1,-1,0,3,0
31,7,0,1,0,-42,1,0,2,13,8,928,3,-1,0,3,0
46,9,2,2,0,-127,0,0,2,29,6,160,1,-1,0,3,0
45,7,0,1,0,33,0,0,0,8,1,148,2,-1,0,3,0
30,0,2,1,0,546,1,0,0,19,5,287,3,-1,0,3,0
38,1,0,0,0,-404,1,0,2,8,8,324,2,-1,0,3,0
44,10,0,1,0,156,0,0,2,25,6,31,3,-1,0,3,0
44,4,1,2,0,214,0,0,0,24,1,824,2,-1,0,3,0
27,4,2,2,0,-121,1,1,0,29,5,200,2,0,0,3,0
40,9,0,1,0,378,1,0,0,12,8,326,3,-1,0,3,0
46,9,2,1,0,-90,0,0,0,9,5,54,3,-1,0,3,0
42,0,1,3,0,1951,1,0,2,15,8,82,1,-1,3,1,0
52,4,0,2,0,6401,0,0,0,18,0,475,1,102,5,2,1
37,0,2,1,0,371,0,0,0,29,10,1114,1,-1,0,3,1
44,4,0,2,0,-172,1,0,2,20,8,118,1,-1,0,3,0
33,9,2,1,0,-12,1,0,2,15,8,335,3,348,5,0,1
59,7,1,1,0,-5,1,1,2,14,6,296,6,-1,0,3,0
39,1,0,1,0,9402,1,1,2,1,6,385,1,-1,0,3,0
41,9,2,1,0,-14,0,0,2,29,5,1694,3,-1,0,3,1
69,6,1,2,0,615,0,0,0,18,11,148,1,115,3,2,1
52,9,2,2,0,87,0,0,2,3,6,183,1,0,0,3,0
53,10,1,1,0,548,1,0,0,4,1,212,2,-1,0,3,0
45,7,2,3,0,-211,1,0,2,27,8,159,2,359,1,0,0
35,7,2,1,0,76,0,0,1,17,6,55,2,-1,0,3,1
37,1,0,1,0,75,1,0,2,2,8,90,2,-1,0,3,0
57,1,1,1,0,90,1,0,2,5,8,243,1,0,0,3,0
47,9,1,1,0,499,0,0,0,7,1,41,3,-1,0,3,0
43,1,0,1,1,-70,0,0,2,4,8,345,1,-1,0,3,0
44,9,0,1,0,150,0,0,0,21,1,80,11,-1,0,3,0
60,4,0,2,0,170,1,1,0,8,8,570,2,269,5,0,0
58,0,0,1,0,-1447,1,0,2,25,8,208,1,-1,0,3,1
32,4,1,2,0,196,1,0,0,7,8,67,2,354,1,0,0
40,9,2,1,0,1409,0,0,0,26,8,83,2,94,1,2,1
30,0,2,1,0,3636,1,0,0,16,8,65,4,-1,2,0,0
39,1,1,1,0,-12,1,1,0,7,8,451,2,170,0,3,0
25,9,2,2,0,-44,1,0,0,7,8,391,3,177,8,1,1
38,0,0,1,1,-122,1,0,2,3,6,176,1,0,0,3,0
33,9,2,1,0,771,0,0,0,21,1,85,10,-1,0,3,0
37,1,2,0,0,159,1,0,2,20,6,152,1,-1,0,3,0
32,4,2,2,0,1537,1,0,2,15,8,110,2,-1,0,3,0
47,0,1,1,0,87,1,0,0,27,4,37,2,289,1,2,0
33,7,0,1,0,18,1,0,2,21,8,125,1,-1,0,3,0
38,7,1,3,0,1051,1,0,0,7,0,388,2,-1,0,3,0
30,6,2,2,0,10450,0,0,2,2,6,94,3,-1,0,3,0
39,4,2,2,0,1888,1,0,0,18,0,340,3,-1,0,3,0
44,0,1,1,0,33,1,0,0,26,8,144,1,-1,0,0,0
43,9,2,1,0,-28,0,0,0,3,3,50,1,-1,0,3,0
38,1,1,0,0,2654,0,0,0,15,8,451,3,-1,0,3,0
38,4,2,2,0,46,0,0,1,16,0,201,8,-1,0,3,0
60,7,1,1,0,3969,0,1,0,10,5,577,2,181,0,3,1
51,9,2,1,0,648,0,0,0,25,1,131,2,175,1,0,0
31,4,2,2,0,156,0,0,0,7,1,196,2,0,0,3,0
32,7,1,0,0,1162,0,0,0,18,0,169,3,-1,0,3,0
46,10,2,2,0,9691,0,0,2,7,6,113,1,-1,0,3,0
35,6,2,2,0,130,0,1,1,3,5,475,1,-1,0,3,0
23,8,2,3,0,-799,1,0,0,10,0,147,3,93,2,0,0
42,1,1,0,0,24,1,0,2,15,6,74,4,-1,0,3,0
38,0,1,1,0,-84,0,0,1,2,5,121,1,-1,0,3,0
42,1,1,1,0,1715,1,0,2,27,8,175,3,-1,0,3,0
24,6,2,2,0,1390,1,1,2,10,8,391,1,-1,0,3,0
60,4,1,2,0,-6,0,0,0,9,10,108,1,-1,0,3,1
37,7,1,1,0,702,1,0,0,6,5,309,2,-1,0,3,0
29,7,1,1,1,-155,1,0,0,28,3,84,2,-1,0,3,0
28,7,2,1,0,-388,1,0,0,7,8,159,2,351,5,0,0
27,0,1,1,0,5073,1,0,0,26,8,380,3,192,3,2,1
43,4,2,1,0,203,1,0,1,8,1,59,2,-1,0,3,0
32,8,2,1,0,127,0,0,0,16,5,313,2,-1,0,3,0
85,7,0,0,0,1474,0,0,2,17,8,456,2,289,2,1,0
24,4,1,2,0,1039,0,0,0,15,5,473,2,-1,0,3,1
26,1,2,1,0,105,1,0,0,14,8,578,2,-1,0,3,0
57,5,0,0,0,-7,0,0,0,17,5,577,1,-1,0,3,0
28,9,2,1,0,3495,1,1,0,3,8,291,2,366,1,1,1
64,4,2,2,0,112,0,0,0,8,5,189,1,-1,0,3,0
32,6,1,2,0,11468,0,0,0,14,8,124,2,-1,0,3,0
31,9,2,1,0,-4,1,0,0,14,8,308,3,364,2,0,0
29,8,2,2,0,35,0,0,0,8,0,427,2,103,3,2,1
46,4,1,1,0,515,0,0,0,26,1,162,1,-1,0,3,0
38,4,0,2,0,69,0,0,0,21,11,227,1,-1,0,3,1
62,5,1,1,0,43,0,0,0,6,3,199,1,-1,0,3,0
34,9,2,1,0,2388,0,0,0,14,1,240,3,187,1,2,1
33,7,2,1,0,19,1,0,2,9,6,957,3,-1,0,3,0
57,9,0,1,0,550,0,0,1,19,9,113,1,0,0,3,0
48,1,1,0,0,148,1,0,0,2,6,403,1,-1,0,3,0
60,4,1,2,0,882,1,0,1,5,8,193,3,-1,0,3,0
45,7,1,1,0,1213,1,0,0,23,1,392,7,-1,0,3,0
59,4,2,2,0,149,0,0,0,6,1,79,11,-1,0,3,0
87,5,1,3,0,910,0,0,0,16,9,109,1,193,1,2,1
36,1,1,3,0,2014,1,0,0,23,0,401,3,-1,0,3,0
49,1,1,0,0,71,1,0,1,27,5,89,1,-1,0,3,0
36,0,2,1,0,1414,1,0,0,7,8,71,1,-1,0,3,0
30,0,2,1,0,434,1,0,1,6,8,326,3,186,0,3,0
28,1,1,1,0,-71,1,0,0,17,8,153,2,-1,0,3,0
43,9,2,0,0,69,1,0,0,27,8,83,3,351,5,1,0
32,6,2,1,0,54,1,1,0,19,9,343,2,173,2,0,0
73,5,1,1,0,75,0,0,1,9,1,142,2,0,0,3,1
56,4,0,2,1,-26,1,1,2,8,6,92,3,-1,0,3,0
28,1,2,1,1,-209,1,0,2,17,8,305,3,-1,0,3,0
42,1,1,1,0,692,1,0,2,6,8,210,3,-1,0,3,0
56,5,1,2,0,665,1,0,1,28,8,47,1,272,2,0,0
25,10,1,1,0,47,0,0,0,14,1,288,3,-1,0,3,0
33,6,1,2,0,8640,1,0,0,21,9,269,1,179,6,1,0
35,1,1,1,0,262,1,0,2,15,8,124,3,-1,0,3,0
37,11,1,0,0,-8,1,0,2,3,6,255,1,-1,0,3,0
30,6,0,2,1,37,1,0,0,29,8,415,2,347,1,0,0
53,4,1,2,0,5037,0,0,0,27,11,82,3,-1,0,0,0
37,9,1,1,0,-21,1,0,0,8,8,121,6,175,2,0,0
58,4,0,2,0,-121,1,0,2,3,6,202,1,0,0,3,0
48,1,1,0,0,3,1,1,2,20,6,80,1,-1,0,3,0
31,7,2,1,0,498,1,0,2,5,8,346,2,345,1,0,0
35,6,2,2,0,10739,1,1,2,20,6,441,2,-1,0,3,0
56,7,0,1,0,-104,1,1,2,20,8,427,1,-1,0,3,0
40,4,2,2,0,182,0,0,1,19,1,79,7,0,0,3,0
29,4,2,2,0,144,1,0,0,3,3,409,2,-1,0,3,0
26,1,2,1,0,3081,1,0,0,14,8,116,4,352,3,0,0
38,1,1,1,0,361,1,0,2,13,8,361,2,0,0,3,0
31,8,2,2,0,-15,0,0,0,3,9,139,1,108,1,1,0
30,1,2,1,0,142,1,0,0,18,8,194,2,-1,0,3,0
39,7,1,1,0,-64,1,0,2,20,8,584,3,-1,0,3,0
46,1,1,0,0,-9,1,0,0,22,8,161,3,-1,0,3,0
28,0,1,1,0,266,1,1,0,6,5,656,3,-1,0,3,0
45,7,2,3,0,-130,0,0,0,17,5,643,3,-1,0,3,0
33,9,2,1,0,-23,0,0,0,3,10,44,1,-1,0,3,0
39,6,2,3,0,3,1,0,2,17,9,102,3,-1,0,3,0
28,4,2,2,0,660,0,0,0,30,5,341,2,-1,0,3,0
60,9,0,1,0,50,0,1,0,19,3,117,1,286,2,0,0
50,7,1,1,0,30,1,1,2,5,8,659,1,-1,0,3,0
42,1,2,3,1,-717,1,0,2,15,8,321,1,0,0,3,0
37,7,0,3,0,1034,1,0,0,16,0,555,1,-1,0,3,0
61,5,1,1,0,2473,1,0,0,4,8,382,1,175,1,0,0
29,6,2,2,0,-250,1,0,0,18,0,319,2,358,2,0,1
28,1,1,1,0,1160,1,0,0,10,5,421,2,182,2,0,0
31,9,1,2,0,2266,0,0,0,19,9,473,2,175,5,0,1
37,1,1,1,0,22176,1,0,0,20,9,81,4,-1,0,3,0
42,4,0,2,0,63,1,0,2,14,8,32,2,-1,0,3,0
28,1,1,1,0,967,1,0,0,5,8,435,4,365,1,0,0
40,0,0,1,0,469,1,0,2,8,8,137,2,0,0,3,0
33,6,2,3,0,308,1,0,0,7,8,50,2,263,3,0,0
56,0,2,1,0,47,1,1,0,6,8,545,4,184,1,1,0
50,4,1,2,0,64,0,0,0,28,1,426,2,0,0,3,1
26,0,2,1,0,2007,1,0,1,26,8,365,4,335,1,1,0
26,7,2,1,0,-6,1,0,0,28,8,62,2,287,5,1,0
51,5,1,0,0,592,0,0,2,26,3,390,1,-1,0,3,0
29,1,2,0,0,-88,1,0,0,9,8,589,2,362,1,0,1
32,7,0,1,1,-1046,1,0,2,29,8,179,2,-1,0,3,0
48,4,0,2,0,634,1,0,2,6,8,54,1,-1,0,3,0
36,4,2,2,0,2344,1,0,2,17,8,763,1,-1,0,3,0
31,9,2,1,0,1298,1,0,2,7,8,27,4,-1,0,3,0
89,5,1,0,0,-217,0,0,0,15,11,169,1,187,2,2,1
27,1,2,1,0,-97,1,0,0,11,8,85,2,28,1,0,0
82,5,1,3,0,612,0,0,1,19,11,939,1,0,0,3,1
35,4,2,1,0,1199,0,0,1,18,3,195,4,-1,0,3,0
41,9,1,1,0,-471,1,0,2,15,8,357,3,-1,0,3,0
