age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
40,0,1,1,0,600,0,0,0,30,5,226,2,-1,0,3,0
38,9,2,1,0,159,0,0,0,18,0,170,2,-1,0,3,0
33,1,1,1,0,649,1,0,2,30,8,188,3,-1,0,3,0
29,7,2,1,0,811,0,0,0,29,0,154,1,0,0,3,0
33,9,2,2,0,2015,0,0,0,5,6,843,2,-1,0,3,1
30,9,1,1,0,422,1,0,0,29,1,108,1,293,1,0,0
45,0,1,1,0,561,0,0,0,10,7,182,2,-1,0,3,1
40,6,1,1,0,205,0,0,0,3,1,216,4,-1,0,3,0
40,4,1,1,0,148,1,1,0,19,5,200,1,-1,0,3,0
56,9,1,1,0,749,1,0,0,20,9,188,1,177,2,0,0
38,1,1,1,0,542,0,0,0,4,1,59,1,234,2,0,0
45,9,1,1,0,112,0,0,0,30,4,77,2,-1,0,3,0
40,7,1,1,0,214,1,0,2,28,8,253,3,-1,0,3,0
41,1,1,0,0,983,1,1,2,7,8,116,3,-1,0,3,0
39,1,1,1,0,471,1,0,0,19,9,88,3,-1,0,3,0
57,9,1,1,0,138,0,0,0,13,0,82,2,-1,0,3,0
47,1,1,0,0,329,1,1,2,13,8,142,1,-1,0,3,0
56,4,1,2,0,2248,0,0,0,10,1,434,1,-1,0,3,1
33,9,1,1,0,243,0,0,0,30,5,768,1,-1,0,3,1
48,1,1,1,0,597,0,0,0,30,5,195,2,-1,0,3,0
43,9,2,1,0,203,1,0,0,11,8,409,6,-1,0,3,0
35,9,1,1,0,848,0,0,0,14,1,275,2,-1,0,3,0
33,9,2,1,0,239,1,0,0,4,6,155,1,261,3,0,0
33,4,2,2,0,2665,0,0,2,19,8,402,1,-1,0,3,0
46,1,1,1,0,89,0,0,0,13,1,241,1,89,0,3,0
35,9,2,2,0,354,0,0,0,2,1,190,4,-1,0,3,0
47,1,1,1,0,837,0,0,0,30,1,508,4,-1,0,3,1
55,4,1,2,0,136,0,0,2,4,6,147,1,-1,0,3,0
33,9,1,1,0,682,1,0,0,20,9,59,1,0,1,3,0
59,1,1,0,0,565,0,0,0,18,0,153,1,-1,0,3,0
51,7,1,1,0,757,1,0,0,21,9,28,8,-1,0,3,0
32,4,2,2,0,498,1,0,2,29,8,366,4,-1,0,3,0
33,1,2,1,0,537,0,0,2,2,6,110,6,-1,0,3,0
58,1,1,1,0,-103,1,0,0,5,4,177,1,189,2,0,0
62,5,1,1,0,149,0,0,0,7,1,168,1,-1,0,3,0
56,0,1,1,0,205,0,0,0,28,1,224,1,-1,0,3,0
38,9,1,1,0,204,1,0,2,6,8,93,4,-1,0,3,0
62,1,1,0,0,932,1,0,0,6,3,89,4,-1,0,3,0
43,0,1,1,0,1057,1,0,0,3,3,202,2,-1,0,3,0
59,5,1,1,0,93,0,0,2,20,8,106,4,-1,0,3,0
51,7,1,1,0,930,0,0,0,21,1,164,2,-1,0,3,0
37,9,2,1,0,601,0,0,0,20,1,78,2,-1,0,3,0
36,1,1,0,0,549,1,0,2,6,8,188,3,-1,0,3,0
27,1,2,1,0,696,1,0,2,13,8,339,3,-1,0,3,0
27,4,2,2,0,3759,0,0,2,14,6,336,1,-1,0,3,1
36,1,1,0,0,410,1,0,2,21,8,145,4,-1,0,3,0
25,1,1,1,0,-579,1,0,2,25,8,116,2,-1,0,3,0
33,9,1,2,0,522,0,0,0,9,1,71,2,-1,0,3,0
58,5,1,1,0,487,0,0,0,19,0,100,1,-1,0,3,0
28,7,1,1,0,253,1,0,0,6,1,138,1,292,4,0,0
30,4,2,2,0,1871,0,0,0,11,0,570,1,-1,0,3,1
32,9,1,1,0,162,1,0,0,29,5,103,2,-1,0,3,0
51,1,1,0,0,-97,1,0,0,8,0,162,1,258,2,0,0
33,0,1,1,0,552,1,0,2,6,8,177,1,-1,0,3,0
49,5,1,1,0,1052,1,0,0,20,0,128,1,-1,2,0,0
31,4,1,2,0,984,0,0,0,13,1,64,1,-1,1,0,0
41,4,1,2,0,1886,0,0,0,23,0,920,4,-1,0,3,1
38,4,2,2,0,278,1,0,0,30,8,357,1,-1,0,3,0
51,9,1,1,0,803,0,0,0,30,5,111,4,-1,0,3,0
25,9,1,1,0,-30,1,0,0,6,6,130,1,260,5,0,0
26,9,1,1,0,165,1,1,0,8,5,175,3,-1,0,3,0
55,1,1,0,0,473,1,0,2,5,8,88,4,-1,0,3,0
38,0,1,1,0,-147,1,1,2,9,8,165,4,-1,0,3,0
30,4,2,2,0,335,0,0,0,6,1,137,2,-1,0,3,0
50,1,1,0,0,406,1,0,0,16,5,172,1,-1,0,3,0
32,7,1,1,0,974,1,0,0,18,0,64,4,-1,0,3,0
36,0,1,1,0,272,0,0,0,29,5,879,3,-1,0,3,1
42,4,1,2,0,986,1,0,0,16,5,280,2,-1,0,3,0
23,7,2,1,0,222,1,0,0,7,8,365,1,-1,0,3,0
36,1,1,1,0,51,1,0,0,21,0,113,1,-1,4,0,0
29,4,2,2,0,802,0,0,0,5,4,193,1,-1,0,3,0
38,9,1,1,0,892,0,0,0,20,0,165,2,-1,0,3,0
41,9,1,1,0,338,1,0,2,10,8,158,3,-1,0,3,0
59,5,1,1,0,868,0,0,0,7,1,141,1,-1,0,3,0
38,0,1,1,0,800,0,0,0,28,5,310,1,-1,0,3,0
56,1,1,0,0,663,1,0,2,29,8,219,2,-1,0,3,0
33,7,1,1,0,73,1,0,0,17,0,145,2,-1,0,3,0
29,4,2,2,0,-344,1,0,0,8,8,142,1,15,1,0,0
42,7,1,1,0,214,1,0,0,28,5,87,4,-1,0,3,0
49,1,1,0,0,-22,1,0,2,5,8,140,1,-1,0,3,0
23,9,2,1,0,289,1,0,0,5,8,124,1,180,5,0,0
34,0,1,1,0,738,1,0,2,14,8,193,2,-1,0,3,0
36,7,1,1,0,787,1,1,0,17,5,242,1,-1,0,3,0
25,4,2,2,0,749,1,0,0,4,6,90,1,237,11,1,0
33,9,1,2,0,-62,0,0,0,14,1,177,2,-1,0,3,0
45,4,1,2,0,409,1,0,2,29,8,133,1,-1,0,3,0
28,4,2,2,0,2510,0,0,0,21,0,800,1,99,0,3,1
30,1,1,1,0,414,1,0,0,16,0,116,1,319,1,0,0
26,1,2,1,0,-21,1,0,0,14,8,602,2,-1,0,3,0
50,4,1,0,0,-302,1,0,0,6,5,141,1,-1,0,3,0
48,0,1,1,0,428,0,0,0,4,1,138,1,82,4,0,0
50,1,1,0,0,1417,1,0,2,30,8,161,4,-1,0,3,0
50,1,1,0,0,770,1,0,2,18,8,414,2,-1,0,3,0
35,1,1,1,0,602,1,0,0,15,8,132,1,305,3,0,0
35,1,1,0,0,-241,1,0,2,13,8,191,2,-1,0,3,0
59,0,1,1,0,778,0,0,0,18,1,150,2,-1,0,3,0
33,1,1,0,0,115,1,0,0,18,0,98,1,-1,0,3,0
79,1,1,0,0,1429,0,0,0,17,1,376,1,0,14,2,1
40,9,1,1,0,288,1,0,0,20,0,123,1,96,1,0,0
32,0,2,1,0,158,1,0,2,5,8,225,1,-1,0,3,0
49,7,1,1,0,489,1,0,0,18,9,106,3,-1,0,3,0
44,9,1,1,0,402,0,0,2,16,6,0,11,-1,0,3,0
52,0,1,1,0,2711,0,0,2,13,6,462,1,-1,0,3,1
26,1,2,1,0,300,1,0,0,5,8,152,6,357,13,1,0
35,7,2,1,0,1622,0,0,0,12,0,2160,2,-1,0,3,1
45,4,1,2,0,-11,1,0,2,15,8,88,1,-1,0,3,0
44,4,1,1,0,-166,1,1,0,8,5,156,1,-1,0,3,0
35,0,1,1,0,256,1,0,0,19,0,151,1,-1,0,3,0
32,7,1,1,0,-124,1,0,0,8,5,112,1,-1,0,3,0
58,6,1,1,0,1345,1,0,0,17,9,256,1,-1,0,3,0
33,1,1,1,0,343,1,0,2,30,5,146,4,-1,0,3,0
37,7,1,1,0,435,1,0,0,11,8,147,1,-1,0,3,0
31,9,1,1,0,729,1,0,0,22,5,86,3,-1,0,3,0
25,4,1,2,0,403,1,0,0,18,0,58,3,-1,0,3,0
70,0,1,1,0,691,0,0,0,13,1,357,1,-1,0,3,1
34,0,1,1,0,825,1,0,2,28,8,288,2,-1,0,3,0
57,1,1,0,0,346,1,0,2,27,5,173,2,-1,0,3,0
55,4,1,2,0,217,0,0,2,6,8,134,2,-1,0,3,0
44,9,1,1,0,352,0,0,0,4,3,124,2,-1,0,3,0
60,1,1,0,0,300,1,0,2,20,8,186,2,-1,0,3,0
32,0,1,1,0,9,0,0,0,4,6,977,2,-1,0,3,1
39,1,1,0,0,461,1,0,2,20,8,53,1,-1,0,3,0
45,0,1,1,0,169,1,0,2,29,8,214,1,-1,0,3,0
45,7,1,1,0,168,1,0,0,5,4,151,1,248,3,0,0
50,7,1,1,0,887,0,0,2,5,6,267,4,-1,0,3,1
31,1,1,1,0,116,1,1,0,30,5,153,4,-1,0,3,0
49,7,1,1,0,883,0,0,0,30,5,133,4,-1,0,3,0
35,1,2,1,0,936,1,0,0,18,8,481,2,-1,0,3,0
27,9,2,1,0,150,1,0,2,3,6,182,2,-1,0,3,0
53,1,1,0,0,735,0,0,2,16,6,113,3,-1,0,3,0
42,1,1,0,0,406,1,0,2,27,8,213,2,-1,0,3,0
44,6,1,1,0,526,0,0,2,7,6,256,3,-1,0,3,0
34,7,1,1,0,274,0,0,0,29,1,51,13,-1,0,3,0
38,1,1,0,0,442,1,0,2,26,8,329,1,-1,0,3,0
48,5,1,1,0,93,0,0,0,6,3,136,1,-1,0,3,0
35,1,2,1,0,339,1,0,0,20,9,385,2,-1,0,3,1
31,9,2,1,0,43,1,0,2,26,8,115,2,-1,0,3,0
32,1,1,0,0,2596,1,0,0,19,1,363,2,177,0,3,0
56,1,1,0,0,64,1,0,2,6,8,99,3,-1,0,3,0
57,1,1,0,0,849,0,0,0,5,3,121,1,89,2,0,0
51,7,1,1,0,464,1,0,0,19,8,221,7,-1,0,3,0
42,1,1,1,0,610,1,0,0,11,8,230,2,-1,0,3,0
33,8,2,1,0,1373,0,0,0,29,4,219,1,-1,0,3,0
28,7,2,1,0,1527,0,0,2,20,8,648,1,-1,0,3,0
25,1,2,1,0,257,0,0,0,21,5,268,4,-1,0,3,0
55,5,1,1,0,689,0,0,0,30,0,74,1,83,2,0,0
34,9,1,1,0,34,1,1,0,11,1,78,4,-1,0,3,0
40,1,1,1,0,220,1,0,2,15,8,172,2,-1,0,3,0
52,7,1,1,0,453,1,0,0,17,8,105,8,-1,0,3,0
60,0,1,1,0,87,0,0,0,17,0,235,1,-1,0,3,0
46,1,1,0,0,706,1,0,2,20,8,326,3,-1,0,3,0
44,9,1,2,0,814,0,0,0,28,1,446,1,-1,0,3,1
33,0,2,1,0,403,1,0,2,19,8,42,3,-1,0,3,0
45,1,1,1,0,-204,1,0,2,21,8,765,2,-1,0,3,0
33,9,2,1,0,577,1,0,2,28,8,219,2,-1,0,3,0
30,4,2,2,0,223,1,0,0,18,5,114,1,-1,0,3,0
42,9,1,1,0,295,1,0,2,6,8,273,1,-1,0,3,0
61,1,1,0,0,-189,1,1,0,17,5,83,3,-1,0,3,0
31,8,2,1,0,972,0,0,0,10,10,281,1,98,3,2,1
39,1,1,1,0,-7,1,0,0,21,0,33,4,-1,0,3,0
35,0,1,1,0,556,1,0,0,19,9,192,1,-1,0,3,0
43,4,1,2,0,2276,0,0,2,6,6,437,2,-1,0,3,0
28,0,1,1,0,504,1,0,0,12,8,11,4,-1,0,3,0
48,0,1,1,0,337,1,0,2,6,8,289,2,-1,0,3,0
55,4,1,2,0,779,0,0,0,6,1,165,1,-1,0,3,0
52,9,1,1,0,68,0,0,0,30,5,650,1,-1,0,3,1
28,1,1,1,0,1324,1,0,2,21,8,216,3,-1,0,3,0
48,9,1,1,0,687,1,0,0,5,3,32,4,-1,0,3,0
31,0,1,1,0,147,0,0,0,30,4,253,1,95,1,0,0
33,0,1,1,0,287,1,0,0,21,1,43,1,-1,0,3,0
38,7,1,1,0,377,0,0,0,14,5,325,3,-1,0,3,0
52,5,1,1,0,335,0,0,0,17,9,794,1,-1,0,3,1
36,9,1,2,0,2217,1,0,2,17,8,223,1,-1,0,3,0
40,4,1,2,0,627,0,0,0,6,6,175,2,-1,0,3,0
29,9,2,2,0,42,1,1,0,28,5,137,2,-1,0,3,0
30,0,2,1,0,212,0,0,0,28,10,383,1,-1,0,3,1
21,1,2,1,0,48,1,0,2,5,8,142,1,-1,0,3,0
36,1,1,0,0,146,1,0,0,7,3,123,2,-1,0,3,0
55,4,1,2,0,583,0,0,0,5,3,128,2,-1,0,3,0
51,1,1,0,0,94,0,0,2,5,6,196,2,-1,0,3,0
38,9,1,1,0,198,1,1,2,21,8,180,3,-1,0,3,0
30,4,2,2,0,2450,0,0,0,20,0,584,2,161,0,3,1
46,2,1,1,0,235,1,0,0,18,0,142,1,163,1,0,0
31,9,1,1,0,42,1,0,0,14,5,88,4,-1,0,3,0
33,4,2,2,0,-116,1,0,0,8,8,274,2,-1,0,3,0
25,4,2,2,0,532,1,0,2,5,8,100,2,-1,0,3,0
47,1,1,0,0,343,1,0,0,17,5,252,3,-1,0,3,0
49,9,1,1,0,1061,1,0,0,16,1,196,2,-1,0,3,0
46,9,1,1,0,570,0,0,0,20,1,160,1,-1,0,3,0
27,4,2,2,0,1216,0,0,0,5,6,341,1,-1,0,3,0
46,4,1,2,0,378,1,0,2,30,8,34,13,-1,0,3,0
48,1,1,1,0,1023,0,0,0,7,3,120,2,-1,0,3,0
32,1,2,1,0,1035,0,0,0,20,9,841,1,-1,0,3,1
48,0,1,1,0,-163,1,0,2,21,8,109,2,-1,0,3,0
56,5,1,1,0,355,1,0,2,21,8,121,2,-1,0,3,0
37,1,1,1,0,203,1,0,2,8,8,96,1,-1,0,3,0
57,5,1,0,0,982,1,0,0,16,8,337,3,-1,0,3,0
63,1,1,1,0,636,0,0,0,4,8,242,1,94,2,2,1
59,1,1,1,0,1503,0,0,0,21,9,403,1,190,2,2,1
36,9,1,1,0,205,1,0,2,5,3,114,3,-1,0,3,0
35,0,1,1,0,988,0,0,0,21,1,131,1,-1,0,3,0
36,0,2,1,0,-18,0,0,0,13,0,140,1,79,2,0,0
43,4,1,2,0,485,0,0,0,28,0,222,2,-1,0,3,0
61,1,1,0,0,1082,0,0,0,21,9,177,2,-1,0,3,0
32,9,1,1,0,590,1,0,0,19,9,164,2,178,3,0,0
34,9,1,1,0,127,0,0,0,13,1,88,3,-1,0,3,0
42,1,2,1,0,2135,0,0,0,5,6,947,1,-1,0,3,1
45,1,1,0,0,-82,1,0,0,30,5,170,4,-1,0,3,0
36,4,1,2,0,685,0,0,0,20,0,170,1,102,3,0,0
50,4,1,2,0,67,0,0,0,9,1,135,4,-1,0,3,0
39,1,1,1,0,620,0,0,0,19,0,624,2,-1,0,3,0
31,0,1,1,0,633,0,0,0,11,1,222,4,-1,0,3,0
29,4,2,2,0,755,0,0,0,5,6,165,1,90,1,2,1
53,4,1,2,0,196,0,0,0,20,0,69,4,-1,0,3,0
57,4,1,2,0,589,1,0,0,15,10,188,1,157,2,0,0
32,0,1,1,0,68,1,1,2,29,8,173,2,-1,0,3,0
76,5,1,1,0,1214,0,0,0,15,0,444,1,-1,0,3,1
19,4,2,2,0,330,1,0,2,20,8,106,3,-1,0,3,0
28,0,1,1,0,439,1,0,2,29,8,137,1,-1,0,3,0
37,9,1,1,0,-90,1,1,0,9,1,101,1,-1,0,3,0
49,0,1,1,0,-3,0,0,0,6,1,175,1,-1,0,3,0
34,1,2,1,0,-92,1,0,0,19,9,249,1,-1,0,3,0
39,7,1,1,0,723,0,0,0,17,5,1337,2,-1,0,3,1
34,1,1,1,0,672,0,0,0,12,5,309,2,-1,0,3,0
28,0,2,1,0,3437,0,0,0,21,9,666,2,-1,0,3,1
33,4,1,2,0,376,0,0,2,18,6,44,4,-1,0,3,0
38,1,1,1,0,596,0,0,0,10,1,959,1,-1,0,3,1
33,7,1,1,0,417,0,0,0,15,0,303,1,124,1,0,1
42,1,1,0,0,67,1,0,0,12,5,240,1,-1,0,3,0
51,5,1,1,0,155,1,0,2,26,8,203,1,-1,0,3,0
42,0,1,1,0,353,0,0,0,29,4,266,2,-1,0,3,0
20,1,2,1,0,943,1,0,2,28,8,84,12,-1,0,3,0
48,7,1,1,0,256,1,0,0,20,0,124,1,-1,0,3,0
47,4,1,2,0,1946,0,0,0,28,0,355,3,-1,0,3,1
46,9,2,2,0,1706,0,0,0,7,6,999,2,-1,0,3,1
58,9,1,1,0,139,0,0,2,21,8,295,1,-1,0,3,0
36,0,2,1,0,202,0,0,0,13,9,335,1,111,3,2,1
62,1,1,1,0,3641,0,0,0,21,1,393,1,103,0,2,1
48,1,1,0,0,946,1,0,0,20,0,154,1,-1,0,3,0
34,4,1,2,0,753,1,0,0,29,0,113,1,1,3,0,0
51,1,1,0,0,982,1,0,2,10,8,142,2,-1,0,3,0
36,9,2,1,0,812,1,0,2,13,8,394,1,-1,0,3,0
33,9,1,1,0,1197,1,0,0,17,9,125,1,181,1,0,0
34,9,1,2,0,-280,1,0,2,23,8,12,2,-1,0,3,0
40,4,1,2,0,1887,0,0,0,6,3,705,2,-1,0,3,1
37,0,1,1,0,402,1,0,0,4,3,19,4,-1,0,3,0
40,7,1,1,0,217,1,0,0,16,5,113,3,-1,0,3,0
33,1,1,1,0,617,1,0,0,30,5,53,4,-1,0,3,0
34,1,1,1,0,827,1,0,0,21,9,162,1,-1,0,3,0
30,4,2,2,0,994,0,0,0,29,4,191,1,-1,0,3,0
32,9,2,2,0,44,1,0,2,5,8,240,2,-1,0,3,0
56,5,1,1,0,817,0,0,0,29,0,401,4,-1,0,3,0
41,9,1,1,0,74,1,1,0,17,0,165,2,-1,0,3,0
39,0,2,1,0,1049,0,0,2,4,6,71,11,-1,0,3,0
35,9,2,1,0,436,0,0,0,24,5,231,2,-1,0,3,0
33,9,1,2,0,1489,0,0,0,21,9,408,1,197,1,0,1
32,7,1,1,0,-234,1,0,0,17,0,143,1,337,1,0,0
25,7,2,1,0,782,0,0,0,4,0,100,1,-1,0,3,0
56,4,1,2,0,3228,1,0,0,14,8,533,2,-1,0,3,1
41,9,2,2,0,-252,0,0,0,30,1,427,1,77,1,0,0
57,1,1,0,0,692,0,0,0,5,3,55,4,-1,0,3,0
50,9,1,1,0,1310,1,0,0,7,5,138,1,-1,0,3,0
53,4,1,2,0,189,0,0,2,25,10,192,1,0,0,3,1
32,0,1,1,0,-410,1,0,0,20,0,80,1,-1,0,3,0
52,9,1,1,0,646,0,0,0,20,1,171,1,-1,0,3,0
43,0,1,1,0,803,0,0,0,15,0,123,2,-1,0,3,0
30,1,1,1,0,191,1,0,0,30,5,149,4,-1,0,3,0
61,5,1,1,0,974,1,0,2,6,8,133,1,-1,0,3,0
58,1,1,0,0,-166,0,0,1,20,5,116,3,-1,0,3,0
24,9,2,1,0,1071,1,0,2,20,8,47,3,-1,0,3,0
42,4,1,2,0,814,1,0,0,19,0,156,1,341,0,0,0
36,0,1,1,0,97,1,1,0,9,5,143,4,-1,0,3,0
47,7,1,1,0,-139,0,0,0,10,1,107,4,-1,0,3,0
56,4,1,2,0,1526,0,0,0,16,8,273,1,-1,0,3,0
48,9,1,2,0,601,1,0,0,19,9,138,1,-1,0,3,0
45,4,1,2,0,639,0,0,0,13,5,174,1,-1,0,3,0
54,9,1,1,0,-82,0,0,0,19,1,42,15,-1,0,3,0
45,1,1,0,0,1204,1,0,2,6,8,151,2,-1,0,3,0
45,4,1,2,0,106,0,0,0,8,0,197,2,-1,0,3,0
30,9,2,1,0,-261,0,0,0,27,5,190,3,-1,0,3,0
34,9,1,1,0,947,1,0,2,18,8,124,8,-1,0,3,0
56,6,1,1,0,1150,0,0,0,13,1,101,7,-1,0,3,0
42,0,1,1,0,1040,0,0,0,28,5,354,1,-1,0,3,1
44,1,1,1,0,-336,1,0,2,13,8,177,2,-1,0,3,0
33,7,1,1,0,642,1,0,2,29,8,60,4,-1,0,3,0
37,4,1,2,0,698,1,0,0,21,9,90,1,-1,0,3,0
38,7,1,1,0,274,1,0,0,17,8,321,1,-1,0,3,0
31,9,1,1,0,22,0,0,0,29,5,125,12,-1,0,3,1
46,1,1,0,0,967,1,0,0,14,8,84,1,-1,0,3,0
31,0,1,1,0,-58,1,0,0,19,9,129,3,-1,0,3,0
31,0,2,1,0,158,1,0,2,19,8,247,2,-1,0,3,0
21,1,1,1,0,107,1,0,0,8,8,135,1,-1,0,3,0
33,0,2,1,0,766,0,0,0,29,5,114,1,-1,0,3,0
26,4,2,2,0,817,0,0,2,28,8,576,3,-1,0,3,1
37,9,2,2,0,169,0,0,0,20,1,214,3,-1,0,3,0
54,4,1,2,0,662,0,0,0,4,6,231,1,93,2,2,1
36,7,1,1,0,405,1,0,0,14,8,307,4,332,3,0,0
46,1,1,1,0,796,0,0,0,20,1,46,2,-1,0,3,0
47,1,1,0,0,-24,1,0,0,12,1,119,1,345,1,0,0
33,4,1,2,0,323,1,0,2,9,8,208,1,-1,0,3,0
30,4,2,2,0,170,1,0,0,7,5,162,1,-1,0,3,0
56,1,1,0,0,828,1,0,0,19,9,185,1,189,2,0,0
57,0,1,1,0,1995,0,0,0,19,1,273,1,95,0,3,1
28,1,2,1,0,99,1,0,0,8,8,70,8,387,1,1,0
46,7,1,1,0,493,1,0,0,13,8,218,2,-1,0,3,0
32,4,1,2,0,1122,1,0,0,19,0,152,2,-1,0,3,0
50,5,1,1,0,-120,0,0,0,29,5,287,4,-1,0,3,0
36,7,1,1,0,534,1,0,2,16,8,176,1,-1,0,3,0
48,9,1,1,0,368,0,0,0,17,0,168,1,-1,0,3,0
36,1,1,0,0,749,1,0,2,21,8,112,12,-1,0,3,0
30,1,1,1,0,821,1,0,0,6,0,162,1,247,4,0,0
33,1,2,1,0,241,1,0,0,29,4,182,1,275,3,0,0
42,1,1,1,0,878,1,0,2,7,5,121,1,-1,0,3,0
29,1,2,1,0,523,1,0,0,27,5,124,3,-1,0,3,0
46,1,1,1,0,-462,1,0,0,29,0,196,1,164,3,0,0
52,1,1,0,0,195,1,0,0,13,5,331,1,-1,0,3,0
58,5,1,0,0,1801,0,0,0,6,1,120,2,-1,0,3,0
29,7,1,1,0,119,1,0,0,18,1,145,2,-1,0,3,0
38,1,2,1,0,375,1,0,0,6,8,629,1,-1,0,3,1
45,9,1,1,0,289,1,0,2,29,8,168,4,-1,0,3,0
27,7,2,1,0,488,1,0,2,12,8,224,1,-1,0,3,0
34,1,1,0,0,205,1,0,0,20,0,166,1,159,0,0,0
48,4,1,2,0,1113,0,0,0,16,5,627,4,-1,0,3,1
28,1,2,1,0,380,0,0,0,29,0,178,1,-1,0,3,0
36,1,2,1,0,734,0,0,0,14,1,272,1,-1,0,3,0
30,0,1,1,0,231,1,0,0,27,1,73,14,-1,0,3,0
57,1,1,0,0,709,0,0,0,8,5,188,4,-1,0,3,0
76,10,1,1,0,1785,0,0,0,6,1,551,1,88,6,2,1
28,8,2,1,0,226,1,0,2,29,8,268,3,-1,0,3,0
62,5,1,1,0,985,0,0,0,7,11,378,1,97,5,2,1
29,4,1,2,0,193,0,0,0,15,0,169,1,-1,0,3,0
52,4,1,2,0,282,1,0,2,14,8,173,3,-1,0,3,0
42,0,1,1,0,918,1,0,0,22,5,178,1,-1,0,3,0
33,1,2,1,0,321,1,0,0,13,8,207,1,-1,0,3,0
43,1,1,0,0,810,1,1,0,18,5,126,2,-1,0,3,0
43,0,1,1,0,682,1,0,0,28,5,159,4,-1,0,3,0
48,9,1,1,0,-61,0,0,0,21,1,136,1,-1,0,3,0
50,9,1,2,0,2397,0,0,0,17,0,417,2,144,14,0,0
40,6,1,1,0,585,1,0,0,21,5,100,3,-1,0,3,0
42,4,1,2,0,779,1,0,0,20,9,169,1,-1,0,3,0
46,2,1,1,0,-231,1,0,0,15,8,594,3,-1,0,3,0
46,0,1,1,0,98,0,0,0,30,5,221,3,-1,0,3,0
61,1,1,0,0,2548,0,0,1,15,10,858,1,-1,0,3,1
32,1,1,1,0,727,0,0,0,14,0,55,1,109,1,0,0
48,0,1,1,0,347,1,0,2,10,8,382,4,-1,0,3,0
35,0,1,1,0,-454,0,0,0,20,1,122,4,-1,0,3,0
49,0,1,1,0,434,0,0,0,20,9,597,3,-1,0,3,1
39,2,1,1,0,761,1,0,0,21,9,131,1,200,3,0,0
42,9,1,2,0,284,0,0,0,30,4,176,1,-1,0,3,0
51,4,1,2,0,408,0,0,0,29,5,123,1,-1,0,3,0
74,9,1,2,0,1958,0,0,0,15,1,290,1,-1,0,3,1
41,1,1,1,0,189,1,0,0,4,8,185,1,264,3,0,0
58,1,1,0,0,414,0,0,1,30,5,155,3,-1,0,3,0
28,7,2,1,0,297,0,0,0,16,0,342,2,-1,0,3,0
44,2,1,1,0,791,1,0,0,12,5,242,2,-1,0,3,0
46,4,1,2,0,-39,0,0,0,28,5,114,2,-1,0,3,0
49,4,1,2,0,810,1,0,0,16,8,89,4,-1,0,3,0
46,0,1,1,0,369,1,0,2,30,6,101,13,-1,0,3,0
57,1,1,0,0,156,0,0,0,5,3,160,2,-1,0,3,0
46,1,1,0,0,726,0,0,0,13,1,125,2,-1,0,3,0
38,0,2,1,0,880,1,0,2,17,8,699,3,-1,0,3,1
29,4,1,2,0,454,1,0,0,19,0,135,1,-1,0,3,0
39,1,2,1,0,866,1,0,0,4,6,872,3,-1,0,3,1
56,5,1,1,0,3514,0,0,0,21,9,271,2,-1,0,3,0
50,4,1,2,0,21,1,0,2,20,8,376,3,-1,0,3,0
33,9,2,1,0,210,1,0,0,10,5,127,1,-1,0,3,0
24,4,2,2,0,850,0,0,0,12,0,225,1,-1,0,3,1
32,8,2,1,0,566,0,0,0,16,1,473,2,-1,0,3,1
28,7,1,1,0,51,1,1,2,7,8,154,3,-1,0,3,0
35,4,2,2,0,806,0,0,0,16,1,122,2,-1,0,3,0
31,1,2,1,0,75,0,0,0,20,0,668,7,-1,0,3,1
41,6,2,2,0,2590,0,0,0,4,3,309,1,-1,0,3,1
58,0,1,1,0,387,1,0,0,20,0,112,1,-1,0,3,0
29,1,1,1,0,508,1,0,0,7,8,195,2,-1,0,3,0
48,1,1,1,0,280,1,0,0,7,8,1030,4,-1,0,3,1
37,4,1,2,0,438,0,0,0,28,4,78,4,-1,0,3,0
56,0,1,1,0,668,0,0,0,29,1,193,2,-1,0,3,0
28,1,2,1,0,673,0,0,0,26,1,52,4,-1,0,3,0
35,0,2,1,0,4,0,0,0,3,6,410,1,-1,0,3,1
54,1,1,0,0,203,0,0,0,30,0,410,7,81,1,0,1
58,4,1,2,0,1115,0,0,0,5,6,395,1,-1,0,3,1
36,9,2,2,0,705,0,0,0,15,0,530,2,-1,0,3,1
30,4,2,2,0,-410,1,0,0,21,9,535,2,159,3,1,1
34,9,1,1,0,-118,1,0,0,21,9,114,1,-1,0,3,0
32,4,1,2,0,785,0,0,0,9,5,169,2,-1,0,3,0
49,9,1,1,0,20,0,0,0,14,1,112,1,-1,0,3,0
30,9,2,2,0,12,1,0,0,7,8,223,1,-1,0,3,0
34,4,1,2,0,387,0,0,0,7,1,220,2,-1,0,3,0
39,4,1,2,0,748,1,0,0,14,5,197,2,-1,0,3,0
34,4,1,2,0,-200,1,0,0,31,4,123,1,-1,0,3,0
35,0,1,1,0,496,0,0,0,12,0,109,2,-1,0,3,0
51,7,1,1,0,-40,0,0,2,20,8,58,2,-1,0,3,0
56,1,1,0,0,1915,0,0,0,21,1,141,4,-1,0,3,0
29,4,2,2,0,1178,0,0,0,19,1,250,1,-1,0,3,0
59,4,1,2,0,1363,0,0,0,18,9,519,1,-1,0,3,1
47,4,1,2,0,323,1,0,2,29,8,154,2,-1,0,3,0
59,9,1,2,0,1526,0,0,2,19,6,287,2,-1,0,3,0
