age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
24,0,2,1,0,-526,1,1,0,30,8,128,2,-1,0,3,0
45,10,1,2,0,979,1,0,1,10,4,217,2,1,0,3,0
38,3,1,1,0,524,1,0,0,12,3,215,2,150,1,0,0
38,6,1,2,0,2647,1,0,0,30,11,231,2,38,0,2,0
46,5,1,0,0,-2283,0,0,0,31,10,112,3,7,0,3,0
51,2,1,2,0,-651,1,0,0,28,7,90,3,52,1,3,0
42,10,1,0,0,-772,1,0,2,14,11,303,3,106,1,3,0
28,3,1,0,0,-453,1,0,0,11,4,388,3,1,0,3,0
43,3,1,1,0,2767,1,0,0,20,7,340,2,10,0,3,0
40,5,1,2,0,2364,0,0,0,21,10,36,3,269,3,3,1
41,4,2,1,0,-558,1,1,0,24,7,50,2,7,0,0,0
40,2,2,2,0,4492,0,0,0,27,5,368,2,1,0,3,0
56,2,1,1,0,-1649,1,0,0,6,8,120,2,413,4,3,0
37,7,2,1,0,-1589,1,0,2,26,9,530,3,-1,0,3,1
42,7,1,1,0,-715,1,0,2,7,10,227,5,106,1,3,0
44,6,2,2,0,2756,1,0,0,23,10,196,4,17,0,3,0
50,6,2,1,0,3285,0,0,0,18,11,115,2,5,0,3,0
46,4,1,1,0,3139,1,0,0,22,4,471,4,0,0,3,0
29,7,1,1,0,2986,1,0,2,17,11,108,4,34,0,3,0
50,3,1,1,0,1083,1,0,2,3,8,213,2,467,5,3,0
36,11,2,1,0,142,1,1,2,7,6,177,2,249,2,3,0
47,3,1,1,0,-195,1,0,0,23,9,366,3,33,0,3,0
41,9,0,2,1,4936,0,1,0,6,10,551,2,154,1,3,0
29,4,2,1,0,657,1,1,0,3,5,340,2,85,1,2,0
32,1,2,0,0,-433,1,0,0,19,10,69,4,400,4,3,0
27,1,2,2,0,-907,1,0,0,27,0,211,2,5,0,3,0
43,1,0,1,0,2609,1,0,2,5,3,288,3,1,0,2,0
47,1,0,1,0,1310,1,0,0,5,0,418,3,-1,0,3,0
30,8,1,2,0,-642,1,0,0,29,8,24,2,194,2,3,0
33,8,2,2,0,529,0,0,0,3,6,267,2,19,0,3,1
43,9,1,1,0,2072,1,0,2,26,8,118,5,30,0,3,1
47,3,1,1,0,1340,1,0,2,29,10,77,2,7,0,3,0
66,1,1,2,0,2329,1,0,0,24,5,55,3,10,0,3,0
27,2,1,1,0,3344,1,0,0,10,3,332,2,59,0,3,1
47,7,1,1,0,-1105,1,0,2,8,2,565,2,678,10,3,1
51,10,2,1,0,3166,1,0,2,8,10,278,2,0,0,3,0
43,2,0,1,0,-415,0,1,0,20,6,489,3,10,0,3,0
32,6,1,2,0,-3166,1,0,0,25,7,110,5,0,0,3,0
31,10,1,1,0,-1070,0,0,0,19,2,60,2,223,2,0,0
47,3,1,2,0,2687,1,0,0,6,5,265,2,335,4,3,1
22,4,2,2,0,2211,0,0,2,11,2,353,4,1,0,3,0
48,0,1,2,0,-1058,0,0,2,23,5,561,2,594,9,3,1
31,2,2,2,0,2655,1,0,0,8,11,458,2,2,0,1,0
48,9,1,2,0,5628,0,0,0,31,9,279,4,-1,0,3,1
59,3,1,2,0,2420,0,0,0,16,11,305,2,63,0,3,0
42,11,1,1,0,2349,1,0,0,17,5,341,2,19,0,3,0
52,4,1,0,0,1569,0,0,0,28,10,236,2,387,4,3,0
76,11,1,2,0,163,0,0,2,7,5,587,2,-1,0,3,0
35,9,1,1,0,4144,0,0,0,21,10,260,3,9,0,3,0
48,2,2,1,0,3217,0,0,2,8,11,391,2,-1,0,0,0
32,7,1,1,0,-1649,1,1,2,8,6,8,3,-1,0,3,0
37,0,1,1,0,-2321,1,0,0,7,1,712,2,304,3,3,0
33,3,2,1,0,3037,0,0,1,4,10,85,2,16,0,1,0
25,10,2,1,0,3001,0,0,2,11,10,118,2,19,0,3,0
43,4,1,1,0,366,0,0,0,25,7,338,2,-1,0,3,0
45,3,1,1,0,2452,0,0,2,4,10,260,4,7,0,3,0
54,5,1,2,0,-36,1,0,0,9,11,140,3,1,0,3,0
51,10,1,3,0,142,0,0,0,4,9,525,2,106,1,3,0
38,5,1,1,0,2774,1,0,0,7,9,63,2,294,4,3,1
29,3,1,2,0,1410,0,1,2,24,8,89,2,10,0,3,0
48,7,1,3,0,-663,1,0,1,29,8,104,2,114,1,3,0
48,9,1,2,0,2100,1,0,0,9,10,138,2,4,0,3,0
43,4,0,0,0,-2241,1,0,0,13,11,21,2,31,0,1,0
58,0,1,2,0,-1633,0,1,0,21,5,579,2,8,0,3,1
43,1,1,2,0,950,0,0,0,16,1,22,3,5,0,3,1
39,2,1,1,0,4107,1,0,2,29,9,375,3,13,0,3,0
35,2,2,1,0,-2123,1,0,0,6,10,540,3,116,1,0,0
55,10,1,1,0,-721,1,0,0,22,1,174,2,44,0,3,0
34,8,1,1,0,3800,0,0,0,11,1,245,2,7,0,3,1
34,10,0,1,0,-821,1,0,0,5,10,109,3,258,3,3,0
29,9,1,0,0,41,1,1,0,27,4,491,2,1,0,3,0
74,7,1,1,0,-929,0,0,0,2,7,558,2,135,1,2,0
45,4,1,1,0,1337,1,0,2,19,11,215,2,2,0,3,0
39,9,2,2,0,2258,0,0,2,26,10,69,2,3,0,3,0
39,1,1,1,0,2209,1,1,0,9,10,113,2,103,1,3,0
40,9,1,1,0,1240,0,0,0,22,7,117,2,-1,0,3,0
31,1,1,2,0,2663,1,0,2,25,5,24,2,-1,0,3,0
22,8,2,0,0,1333,1,0,2,5,7,61,2,0,0,3,0
45,1,0,2,0,763,0,1,0,28,11,179,2,1,0,3,0
45,6,1,2,0,1379,1,0,0,6,8,29,2,65,0,3,0
33,9,1,2,0,555,1,0,2,4,10,251,2,181,1,3,0
41,0,0,1,0,915,0,0,2,22,4,109,2,-1,0,3,1
35,11,2,2,0,4051,0,0,2,7,7,387,2,-1,0,3,0
39,11,2,0,0,1490,0,0,0,7,8,128,2,370,4,3,0
43,6,1,1,0,2202,1,0,0,18,10,283,3,86,1,3,0
39,9,1,1,0,4917,1,0,0,2,5,51,2,89,1,3,0
31,4,2,2,0,2118,1,0,0,26,2,53,2,871,13,3,0
27,7,1,1,0,2571,0,0,0,8,7,81,2,64,0,3,0
45,9,1,0,0,2170,1,0,2,5,11,160,2,1,0,3,0
37,9,2,3,0,4594,0,0,1,4,10,604,2,-1,0,3,0
32,1,2,0,0,1526,1,0,0,9,10,7,2,19,0,3,0
47,7,1,1,0,2087,1,0,2,3,6,275,2,78,1,0,0
39,10,1,2,0,-2296,1,1,2,26,5,323,4,426,5,0,0
29,5,0,2,0,139,0,0,0,12,7,106,2,-1,0,3,0
36,4,1,2,0,2652,0,0,0,6,6,265,2,3,0,3,0
34,2,0,0,0,-2055,1,0,1,16,11,179,2,12,0,3,0
43,9,1,0,0,1370,1,0,0,6,5,232,2,145,1,3,0
36,1,1,2,0,-349,1,0,0,11,8,223,2,61,0,3,0
35,3,1,1,0,2670,1,1,0,16,7,187,4,118,0,3,0
39,10,1,1,0,3222,1,0,2,12,1,567,3,23,0,2,0
50,4,1,1,0,457,1,0,0,17,2,222,2,41,0,1,0
33,1,2,2,0,1285,1,0,0,30,1,64,2,582,7,3,0
23,2,2,2,0,418,0,1,0,26,11,355,3,1,0,3,0
64,2,1,3,0,-1592,1,1,2,28,9,181,2,119,1,3,0
37,8,1,1,0,-361,0,0,2,17,2,260,4,26,0,3,0
25,5,0,2,0,1144,1,0,2,5,2,134,2,10,0,3,1
26,9,2,1,0,-126,1,0,0,21,9,862,2,649,9,3,0
53,1,1,1,0,1760,1,0,0,28,4,88,2,66,0,3,0
28,5,1,1,0,-1624,1,0,0,13,10,104,2,478,7,0,0
37,2,2,2,0,2118,1,0,0,20,11,131,2,3,0,2,0
34,0,1,1,0,1694,1,0,0,4,10,127,2,0,0,3,0
40,3,2,1,0,2001,1,0,0,10,1,649,2,2,0,3,0
37,7,1,1,0,-1815,1,0,0,17,7,738,2,47,0,3,0
27,4,1,1,0,4198,1,0,0,2,7,102,2,-1,0,3,0
61,0,1,0,0,3515,0,0,0,3,7,51,2,18,0,3,0
42,4,1,1,0,1467,1,0,0,17,8,23,2,-1,0,0,0
27,3,1,1,0,-1079,1,0,0,14,6,155,2,58,0,0,0
52,7,1,1,0,4011,1,0,0,31,4,227,2,-1,0,3,0
39,3,1,2,0,4674,1,0,2,13,6,345,2,-1,0,3,0
52,8,1,1,0,1761,0,0,0,13,8,130,3,13,0,3,0
44,7,0,1,0,2969,1,0,0,25,5,609,2,-1,0,0,0
52,6,1,0,0,-1896,1,1,2,25,2,102,3,533,6,3,0
43,8,1,0,0,4587,1,0,0,13,10,345,2,-1,0,3,0
47,10,2,2,0,2360,1,0,0,18,8,48,2,53,0,0,0
33,1,2,0,0,-200,1,0,0,27,8,389,2,4,0,2,0
45,6,2,0,0,-271,1,0,1,4,10,411,2,5,0,3,0
50,5,2,1,0,-659,1,0,2,14,9,107,2,418,5,3,0
48,7,1,1,0,-1979,0,1,0,15,11,270,2,0,0,3,0
49,5,1,2,0,2790,1,0,0,30,0,421,2,572,8,3,0
64,1,1,3,0,-863,0,0,2,22,11,192,2,8,0,0,0
37,9,1,1,0,2871,1,1,1,25,10,148,2,104,1,3,0
44,2,1,1,0,6214,1,1,0,22,9,172,3,416,4,3,0
39,1,1,1,0,1775,1,0,0,25,8,376,3,40,0,3,0
33,8,1,2,0,2631,1,0,0,4,10,287,3,351,3,3,0
43,7,1,2,0,4132,1,0,0,5,9,65,2,217,1,0,0
49,7,2,2,0,-420,0,0,0,28,3,331,2,162,2,3,1
34,1,2,1,0,-784,0,1,0,30,10,119,4,11,0,3,0
28,6,2,2,0,1,0,0,2,13,2,603,2,40,0,1,0
62,3,0,1,0,3329,0,1,2,16,1,364,3,0,0,3,0
33,1,2,1,0,1717,1,0,0,16,11,517,2,105,1,3,0
36,6,1,1,0,-106,0,1,0,27,11,16,2,144,2,3,0
27,0,1,1,0,2085,0,0,0,11,0,243,2,3,0,3,0
38,4,2,1,0,3159,1,1,0,10,8,308,3,29,0,3,0
32,4,2,1,0,164,1,0,0,23,1,34,2,111,1,3,0
30,5,1,0,0,4866,1,0,1,7,8,9,2,0,0,3,0
34,0,1,2,0,981,1,0,0,27,7,158,2,9,0,3,0
28,9,1,2,0,-133,0,0,2,26,10,129,2,1,0,3,0
52,10,1,0,0,6037,0,0,2,4,6,73,2,455,6,3,0
34,10,1,2,0,3393,0,0,2,10,11,274,2,-1,0,3,0
40,4,2,1,0,967,0,0,0,9,9,207,2,14,0,3,0
37,4,1,1,0,1229,1,0,0,11,10,98,2,105,1,3,0
34,1,1,1,0,680,1,1,1,27,11,207,2,4,0,3,0
43,5,1,1,0,942,0,1,2,23,11,37,5,-1,0,3,0
82,9,1,1,0,2174,1,0,2,15,11,111,2,68,0,3,0
58,9,2,2,0,861,1,0,0,18,9,280,2,174,1,3,0
42,5,1,1,0,2288,0,0,0,7,9,68,2,135,1,3,0
61,1,2,1,0,2873,1,1,0,16,0,86,2,7,0,3,0
43,1,1,1,0,1747,1,0,0,6,9,25,3,44,0,3,0
52,6,1,2,0,2739,0,0,1,9,7,105,2,0,0,3,1
62,5,1,1,0,-1754,0,0,0,10,1,12,2,26,0,3,0
52,0,1,1,0,2618,0,0,0,4,9,53,2,0,0,3,0
43,2,2,2,0,7673,1,0,0,12,10,230,2,165,1,0,0
35,6,2,1,0,-85,0,0,0,20,5,106,2,0,0,2,1
52,4,2,3,0,1065,1,1,1,17,8,948,2,53,0,3,0
37,0,2,1,0,3090,1,0,2,22,10,157,2,239,2,0,0
37,1,1,1,0,2181,0,0,0,28,10,231,3,71,1,3,1
41,1,1,2,0,-898,1,0,0,16,10,587,2,1,0,3,0
30,4,2,2,0,-1108,0,1,0,15,7,304,2,68,0,3,1
46,6,2,0,0,3540,1,1,2,11,10,189,2,15,0,3,0
66,11,1,2,0,3116,0,1,0,28,9,324,3,0,0,0,0
49,10,1,1,0,1662,1,0,0,10,3,45,2,302,2,3,0
34,10,1,2,0,2304,1,0,0,16,9,431,2,137,2,3,0
42,9,1,2,0,419,1,0,2,5,8,11,2,2,0,3,0
35,3,1,1,0,4181,0,0,0,29,1,589,2,36,0,3,0
41,3,1,1,0,111,1,0,0,13,11,482,5,14,0,3,0
53,8,1,2,0,5005,0,0,2,16,7,150,3,9,0,3,0
33,4,0,2,0,1940,0,0,0,5,10,395,2,364,5,3,0
46,7,1,0,0,-3718,1,0,0,23,10,436,2,65,0,0,0
34,8,1,1,0,28,0,0,0,24,0,443,2,0,0,3,0
37,3,1,1,0,-1319,1,0,2,4,8,95,2,27,0,1,0
50,6,1,1,0,1811,0,0,1,6,11,131,5,149,2,3,0
29,8,1,1,0,-1167,1,0,0,8,2,10,3,204,2,0,0
40,2,1,1,0,1834,0,1,0,30,9,334,2,331,2,3,0
47,5,1,1,0,231,1,0,2,29,10,114,2,155,1,3,0
39,8,2,1,0,3348,0,0,0,23,11,61,2,35,0,3,0
56,10,1,2,0,-1005,1,0,0,9,10,259,3,192,2,3,0
39,1,1,0,0,4117,1,0,0,19,11,368,2,-1,0,3,0
50,3,1,1,0,1628,0,0,0,8,10,726,2,1,0,3,0
23,10,1,1,0,-2864,1,0,0,15,8,427,2,41,0,1,0
65,5,1,2,0,4734,0,0,2,29,6,70,2,45,0,0,0
24,7,2,2,0,1809,1,0,0,29,9,97,2,-1,0,0,0
39,7,0,3,0,499,1,0,2,7,8,49,2,5,0,3,0
43,6,1,3,0,5844,1,0,1,27,10,134,2,2,0,3,0
36,10,1,1,0,1507,1,0,0,18,7,179,2,14,0,3,0
43,2,1,1,0,1006,1,0,0,8,2,102,2,16,0,3,0
57,7,1,1,0,2352,0,0,0,16,9,102,2,1,0,3,0
46,2,2,1,0,1564,0,0,0,15,11,521,2,-1,0,3,0
41,1,1,1,0,853,0,1,0,20,7,405,2,90,0,3,0
49,2,1,1,0,-1676,0,0,0,27,11,185,2,30,0,3,0
45,2,1,0,0,4270,0,0,0,8,4,116,2,290,3,0,0
58,2,1,1,0,3130,0,0,0,20,8,242,2,19,0,3,1
45,3,1,1,0,2525,0,0,0,9,11,46,2,3,0,3,0
35,3,1,0,0,-1213,1,1,2,18,9,17,3,8,0,3,1
46,7,1,2,0,2804,0,1,0,4,11,170,3,-1,0,1,0
22,3,0,0,0,-3091,1,0,0,22,8,220,4,28,0,3,0
46,5,1,2,0,6262,0,0,0,8,10,86,2,162,1,2,0
35,1,2,1,0,367,1,0,0,16,3,411,2,0,0,3,0
71,0,1,1,0,5121,1,0,0,13,5,482,2,15,0,3,0
56,3,1,0,0,2659,1,1,0,4,1,197,2,241,2,3,1
47,10,1,1,0,-635,1,0,2,16,10,383,3,-1,0,0,0
50,3,2,2,0,5250,0,0,0,25,4,180,4,85,1,3,1
38,9,1,1,0,-982,0,0,0,18,6,92,2,-1,0,0,0
40,2,0,1,0,-752,0,0,1,6,6,586,2,168,1,3,0
44,10,1,2,0,2349,0,0,0,28,4,123,6,18,0,3,0
20,0,2,1,0,1553,0,0,0,4,11,778,2,512,5,3,0
33,1,1,1,0,4143,1,0,0,5,0,129,2,198,1,3,1
32,4,1,1,0,2753,1,0,0,29,2,345,3,10,0,3,0
48,9,1,1,0,-354,1,0,0,4,5,298,2,174,1,3,0
38,9,1,1,0,1462,0,0,0,11,9,142,2,83,1,3,0
31,0,1,2,0,213,1,0,2,16,6,255,2,33,0,3,0
30,7,0,2,0,-56,1,0,2,16,11,450,2,190,1,3,0
38,11,1,1,0,1561,0,0,2,30,4,196,4,8,0,0,0
41,1,1,1,0,-1251,1,0,0,6,7,238,2,133,1,3,1
36,11,0,2,0,-171,0,0,2,13,11,176,2,440,5,3,0
49,1,2,1,0,-360,0,1,0,12,9,93,2,355,3,3,0
22,10,1,1,0,731,0,0,0,7,9,52,2,48,0,0,0
28,3,1,2,0,3777,1,1,1,13,11,183,2,69,1,3,0
39,8,2,0,0,-533,1,1,0,8,3,149,2,53,1,3,0
35,10,2,0,0,2145,0,0,0,21,9,48,2,7,0,3,0
50,10,1,0,0,2500,0,0,0,24,3,117,2,5,0,3,1
32,0,2,2,0,-139,0,1,0,24,7,110,3,144,2,1,0
56,9,1,2,0,-1637,1,0,2,15,10,9,2,17,0,2,0
38,3,2,0,0,3011,0,1,0,16,6,512,2,81,0,3,0
34,10,1,1,0,870,1,0,0,24,7,132,3,87,0,3,0
37,0,1,1,0,5323,1,0,2,22,4,227,3,0,0,3,0
46,5,1,2,0,6374,1,0,0,30,5,42,2,86,1,3,0
32,6,2,1,0,-113,0,1,2,25,2,63,2,175,1,3,0
39,3,2,2,0,-618,1,0,0,6,11,144,2,427,6,3,0
66,4,1,1,0,227,0,0,2,9,10,167,3,62,0,3,0
47,6,2,1,0,3071,1,0,2,17,9,38,4,4,0,3,0
55,10,1,1,0,575,1,0,0,13,2,122,2,21,0,3,0
35,0,0,2,0,4049,0,0,0,22,6,374,5,3,0,0,0
31,1,2,1,0,-965,1,0,1,3,9,310,2,120,1,3,1
36,6,1,0,0,310,0,0,0,4,6,86,2,90,0,0,0
34,11,2,2,0,-1190,1,0,1,14,9,431,2,17,0,3,1
27,9,1,1,0,4011,0,1,0,13,11,72,3,8,0,3,0
42,10,2,1,0,2811,0,0,0,18,4,208,2,41,0,3,0
43,6,1,1,0,2267,1,0,0,31,8,140,2,4,0,0,0
29,2,1,1,0,3535,0,1,2,15,2,233,5,157,1,3,0
54,11,2,2,0,5164,1,0,0,24,8,71,2,-1,0,3,0
37,1,1,0,0,755,1,0,0,7,3,46,2,-1,0,3,0
21,11,2,0,0,2003,1,1,2,20,11,14,3,19,0,3,0
71,11,1,1,0,2806,0,0,0,12,11,437,3,-1,0,3,0
25,2,1,1,0,-609,0,0,0,28,11,577,2,15,0,3,0
47,1,1,1,0,873,0,1,0,16,2,93,2,270,3,3,0
33,7,1,1,0,2125,0,0,0,8,2,378,2,1,0,3,1
28,4,0,1,0,-1052,0,0,1,26,1,77,5,-1,0,2,0
46,1,1,0,0,-26,1,0,2,16,2,147,4,6,0,3,0
44,6,1,1,0,-151,1,0,0,14,11,196,2,21,0,3,0
27,6,0,1,0,-186,0,1,0,19,9,155,2,61,0,3,0
68,1,1,1,0,-259,1,0,0,23,8,515,2,47,0,3,0
37,9,1,0,0,4176,1,0,0,23,8,351,2,9,0,1,0
55,9,2,1,0,-228,0,0,2,14,0,278,8,0,0,3,0
30,11,0,2,0,3262,0,0,0,3,10,277,3,-1,0,3,0
47,2,1,1,0,2153,1,0,0,20,7,72,3,49,0,3,0
61,5,1,2,0,-1124,1,0,0,17,1,159,3,1,0,3,0
60,1,1,1,0,1521,1,1,2,9,4,171,3,17,0,1,0
33,9,2,1,0,1572,1,0,0,25,8,207,2,307,3,0,0
41,7,1,2,0,866,0,0,2,12,4,8,2,0,0,1,0
37,1,1,1,0,-836,0,0,2,4,11,335,2,780,14,3,0
49,8,2,1,0,57,0,0,0,19,9,542,3,87,0,3,0
48,8,1,1,0,2561,1,1,0,23,6,284,3,-1,0,1,0
42,8,1,1,0,1658,0,0,2,24,8,356,2,-1,0,3,0
30,2,2,1,0,3236,1,0,0,26,4,285,3,9,0,3,0
30,3,2,0,0,-2292,1,0,0,26,1,416,2,45,0,2,0
43,11,2,1,0,154,0,0,0,5,10,448,2,0,0,3,0
54,8,1,1,0,-1101,1,0,2,6,8,58,2,66,1,3,0
41,6,2,1,0,5946,0,0,0,30,6,171,3,-1,0,3,0
41,4,0,1,0,2511,1,0,0,19,11,450,2,20,0,0,0
39,10,1,2,0,-501,1,0,2,23,11,84,2,-1,0,3,0
35,3,1,1,0,4598,1,0,0,28,3,240,2,10,0,3,0
42,7,1,1,0,388,1,0,0,15,3,845,2,287,3,3,1
28,11,1,2,0,1240,1,0,0,14,2,375,4,37,0,3,0
45,8,0,2,0,5202,0,0,0,12,3,303,2,13,0,3,0
37,1,2,1,0,2218,1,0,2,6,6,206,2,-1,0,3,0
42,4,2,1,0,-318,0,0,0,6,4,96,2,183,1,3,0
41,2,2,1,0,-1976,0,0,2,12,9,183,2,-1,0,3,0
41,1,1,2,0,1446,0,1,0,23,6,147,2,59,0,3,0
40,0,0,1,0,4371,0,0,2,21,8,535,3,5,0,3,0
40,11,2,2,0,3860,0,1,0,16,9,253,3,131,1,0,0
43,2,0,2,0,1350,1,0,2,6,3,105,3,131,1,3,0
25,3,2,2,0,-262,1,0,0,26,11,125,2,186,1,0,0
33,10,2,1,0,445,0,0,0,9,5,206,2,162,2,3,0
42,9,1,1,0,6528,1,0,2,10,10,89,2,41,0,3,0
27,5,1,2,0,-1223,1,0,0,4,5,662,2,16,0,3,0
53,11,2,1,0,2648,0,0,2,28,7,132,3,1,0,2,0
52,5,1,0,0,5801,0,0,0,22,6,264,3,33,0,2,1
36,7,1,2,0,2676,1,0,0,3,7,138,2,0,0,3,0
59,3,1,2,0,2048,0,0,0,13,1,109,2,91,1,0,0
47,1,1,1,0,2724,0,0,0,28,0,511,3,0,0,3,1
37,8,2,1,0,4542,0,0,1,23,5,296,2,139,1,3,0
37,6,2,1,0,913,1,0,0,17,8,145,2,137,1,3,0
47,6,2,2,0,2755,1,0,2,19,6,114,2,-1,0,1,0
37,1,1,0,0,440,1,1,0,11,9,68,2,6,0,3,0
51,1,1,1,0,2028,0,0,0,9,11,582,2,81,1,0,0
33,10,1,3,0,2948,1,0,2,10,8,172,2,45,0,3,1
69,11,1,3,0,2045,0,1,0,4,2,161,2,277,3,0,0
35,2,1,1,0,941,1,1,0,10,6,20,2,207,3,3,0
48,7,1,0,0,502,1,1,0,22,10,48,2,-1,0,3,0
29,9,0,0,0,-1282,1,0,1,8,10,33,2,5,0,3,0
45,8,1,2,0,1048,0,1,0,22,2,117,3,120,1,3,0
28,9,1,1,0,-266,1,0,0,21,7,152,2,9,0,0,0
47,1,1,0,0,1136,0,0,2,14,9,375,2,0,0,3,0
36,1,2,2,0,-220,0,0,0,18,5,202,2,45,0,3,0
44,5,1,1,0,2008,1,0,1,28,7,362,2,2,0,3,0
30,1,2,1,0,2721,1,0,0,4,6,320,2,351,3,2,0
24,6,1,1,0,766,1,0,0,29,11,154,2,36,0,3,0
31,8,1,1,0,-198,1,0,0,8,10,104,2,27,0,3,0
47,5,1,1,0,1959,1,0,0,7,9,32,2,21,0,3,0
91,4,1,0,0,5569,0,1,0,13,3,207,2,0,0,3,0
36,1,1,1,0,2770,1,1,0,18,8,21,3,69,1,3,0
29,11,2,2,0,63,0,0,0,28,5,73,2,-1,0,3,0
37,3,2,1,1,6683,1,0,2,7,8,256,4,0,0,2,0
30,9,2,2,0,2149,1,1,1,21,11,133,2,3,0,3,0
43,11,1,2,0,-1146,1,0,0,25,6,38,3,11,0,3,0
40,1,1,1,0,1582,0,0,0,17,6,405,2,308,3,3,0
77,1,1,0,0,179,1,0,1,24,10,161,2,9,0,3,0
52,10,1,2,0,1028,1,0,2,15,5,15,2,0,0,2,0
32,3,1,1,0,1239,1,0,2,11,11,110,2,91,1,3,0
31,4,1,1,0,950,1,0,1,18,8,537,2,1,0,3,0
51,10,2,1,0,664,0,1,2,10,9,47,2,178,2,3,0
33,1,0,3,0,942,0,1,1,3,10,381,2,-1,0,3,0
28,0,1,1,0,1134,0,0,0,12,3,169,4,2,0,3,0
65,10,2,1,0,-1440,1,0,0,15,10,47,5,59,0,3,0
29,5,2,1,0,2331,1,0,0,9,2,20,2,205,2,3,0
34,4,2,1,0,-2529,0,0,0,17,6,17,2,23,0,3,0
48,2,1,1,0,3085,1,0,2,16,11,87,3,-1,0,3,0
39,1,1,0,0,1103,0,0,2,13,3,263,3,118,1,3,0
32,3,1,2,0,1964,1,0,0,13,4,871,3,-1,0,3,0
32,4,1,2,1,1144,1,0,2,14,8,75,2,248,2,3,0
36,2,1,1,0,3710,0,0,0,26,10,237,2,-1,0,3,0
31,3,1,0,0,-1554,0,0,2,7,2,183,3,-1,0,3,0
36,3,1,0,0,-2384,1,0,2,28,11,237,2,-1,0,3,0
36,4,1,2,0,-1058,1,0,0,23,11,287,2,8,0,3,1
28,2,2,2,0,-1984,1,0,0,16,0,169,2,17,0,3,0
61,3,1,1,0,5913,0,0,2,7,6,368,2,1,0,3,0
38,8,1,2,0,2033,1,0,0,8,5,11,2,71,0,3,0
28,5,1,1,0,777,0,0,2,24,4,12,2,63,0,0,0
47,7,1,2,0,-137,0,0,2,18,8,194,2,-1,0,0,0
31,11,1,1,0,-1297,1,0,0,28,2,580,2,14,0,0,0
29,0,1,1,0,2125,0,1,0,20,1,563,2,123,1,3,1
27,1,0,1,0,4291,1,0,0,24,10,70,2,532,7,3,0
33,3,1,2,0,-3563,0,0,2,4,9,108,4,10,0,3,0
40,2,1,1,0,4487,0,0,0,29,2,413,4,6,0,3,0
38,1,1,1,0,556,0,0,0,16,7,225,2,1,0,3,0
41,5,2,1,0,-2104,0,0,1,13,6,239,3,9,0,3,1
41,8,2,2,0,882,1,0,2,11,6,207,2,261,2,3,0
31,1,2,1,0,1281,1,0,2,5,3,342,2,50,0,0,0
28,0,0,0,0,-1637,1,0,0,9,11,177,2,588,8,3,0
53,9,2,1,0,-2305,0,1,0,15,8,247,2,2,0,1,0
61,5,1,1,0,2684,1,0,2,17,11,181,4,94,1,3,1
31,10,2,2,0,89,1,1,0,25,11,148,2,529,6,3,0
45,10,1,1,0,4453,0,0,1,15,8,31,3,5,0,1,0
43,2,1,2,0,6511,1,0,2,2,11,298,2,-1,0,3,0
46,11,1,0,0,1070,1,0,2,8,8,94,3,-1,0,3,0
48,6,2,1,0,1946,0,0,0,20,2,826,2,46,0,3,0
46,0,1,0,0,-1785,1,0,2,20,11,115,2,1,0,0,0
33,6,2,1,0,5946,1,0,0,23,10,127,2,133,1,3,1
26,6,0,2,0,-420,1,0,0,24,6,461,3,122,1,3,0
50,5,2,3,0,-1702,1,0,2,17,11,298,2,-1,0,3,0
61,3,1,1,0,-2322,1,0,2,20,4,103,2,58,0,3,0
39,3,1,1,0,-307,1,0,0,23,11,86,2,13,0,3,0
57,0,1,3,0,2806,1,0,0,24,3,184,3,0,0,3,0
32,5,1,2,0,3050,1,0,2,17,9,228,2,92,1,0,0
31,3,1,1,0,3115,0,0,0,21,8,314,2,0,0,3,0
46,6,1,1,0,1245,0,0,0,6,0,141,2,311,3,0,0
31,11,2,2,0,2091,0,0,0,14,10,616,3,3,0,1,1
35,11,2,1,0,2553,1,0,0,27,11,234,3,11,0,3,0
35,4,2,2,0,2237,1,0,0,14,3,215,2,6,0,3,0
37,5,1,2,0,2277,1,0,2,5,11,322,3,0,0,3,0
55,10,2,0,0,2018,0,0,2,21,6,136,2,4,0,3,0
35,1,2,1,0,1360,1,1,0,28,9,9,3,17,0,0,0
41,3,1,2,0,-77,0,0,0,8,6,20,3,0,0,3,0
49,0,1,1,0,3366,0,0,0,14,7,66,2,-1,0,1,0
41,11,1,0,0,-375,1,0,0,21,9,294,2,51,0,3,0
46,11,1,1,0,-1107,0,0,2,10,9,217,2,-1,0,3,0
42,6,1,2,0,-1161,1,0,0,27,5,80,2,-1,0,3,0
35,3,2,0,0,684,0,1,0,6,6,102,2,369,4,0,0
29,3,1,1,0,-925,1,0,0,9,5,170,2,9,0,2,0
33,2,2,2,0,3171,1,0,0,20,4,182,2,798,11,0,0
36,9,2,0,0,-602,0,0,1,26,11,195,2,-1,0,3,0
47,11,1,1,0,-1991,0,1,0,28,11,176,5,8,0,3,0
50,9,1,1,0,180,1,0,2,22,11,185,2,20,0,3,1
41,0,2,0,0,-1506,0,0,0,16,5,47,3,118,2,3,1
42,3,1,1,0,6222,0,0,2,2,10,516,2,22,0,3,0
30,7,2,1,0,-851,1,0,0,27,1,21,2,38,0,3,0
35,3,1,3,0,1168,0,0,0,21,9,136,2,8,0,3,0
